Time[s], D+, D-
3.173270600000000, 1, 0
3.174267800000000, 0, 1
3.174267880000000, 1, 0
3.174267960000000, 1, 1
3.174268000000000, 0, 1
3.174268040000000, 1, 1
3.174268080000000, 1, 0
3.174268160000000, 0, 1
3.174268240000000, 1, 0
3.174268320000000, 0, 1
3.174268560000000, 1, 0
3.174268720000000, 0, 1
3.174268800000000, 1, 0
3.174268960000000, 1, 1
3.174269000000000, 0, 1
3.174269320000000, 1, 0
3.174269400000000, 0, 1
3.174269640000000, 1, 0
3.174269720000000, 0, 1
3.174269880000000, 1, 0
3.174269960000000, 1, 1
3.174270000000000, 0, 1
3.174270040000000, 1, 1
3.174270080000000, 1, 0
3.174270240000000, 0, 1
3.174270320000000, 1, 0
3.174270400000000, 0, 1
3.174270480000000, 0, 0
3.174270640000000, 1, 0
3.175267880000000, 0, 1
3.175267960000000, 1, 0
3.175268040000000, 0, 1
3.175268120000000, 1, 0
3.175268200000000, 0, 1
3.175268280000000, 1, 0
3.175268360000000, 0, 1
3.175268600000000, 1, 1
3.175268640000000, 1, 0
3.175268800000000, 0, 1
3.175268880000000, 1, 0
3.175269040000000, 0, 1
3.175269200000000, 1, 0
3.175269280000000, 0, 1
3.175269440000000, 1, 0
3.175269720000000, 0, 1
3.175269800000000, 1, 0
3.175269960000000, 0, 1
3.175270040000000, 1, 0
3.175270200000000, 0, 1
3.175270440000000, 1, 0
3.175270560000000, 0, 0
3.175270720000000, 1, 0
3.176267920000000, 0, 1
3.176268000000000, 1, 0
3.176268080000000, 0, 1
3.176268160000000, 1, 0
3.176268240000000, 0, 1
3.176268320000000, 1, 0
3.176268400000000, 0, 1
3.176268640000000, 1, 1
3.176268680000000, 1, 0
3.176268840000000, 0, 1
3.176268920000000, 1, 0
3.176269080000000, 0, 1
3.176269320000000, 1, 0
3.176269480000000, 0, 1
3.176269760000000, 1, 0
3.176269840000000, 0, 1
3.176270000000000, 1, 0
3.176270080000000, 0, 1
3.176270160000000, 1, 0
3.176270320000000, 0, 1
3.176270400000000, 1, 0
3.176270600000000, 0, 0
3.176270760000000, 1, 0
3.177267960000000, 0, 1
3.177268040000000, 1, 0
3.177268120000000, 0, 1
3.177268200000000, 1, 0
3.177268280000000, 0, 1
3.177268360000000, 1, 0
3.177268440000000, 0, 1
3.177268720000000, 1, 0
3.177268880000000, 0, 1
3.177268960000000, 1, 0
3.177269120000000, 0, 1
3.177269280000000, 1, 0
3.177269520000000, 0, 1
3.177269800000000, 1, 0
3.177269880000000, 0, 1
3.177270040000000, 1, 0
3.177270120000000, 0, 1
3.177270200000000, 1, 0
3.177270360000000, 0, 1
3.177270640000000, 0, 0
3.177270800000000, 1, 0
3.178268000000000, 0, 1
3.178268080000000, 1, 0
3.178268160000000, 0, 1
3.178268240000000, 1, 0
3.178268320000000, 0, 1
3.178268400000000, 1, 0
3.178268480000000, 0, 1
3.178268760000000, 1, 0
3.178268920000000, 0, 1
3.178269000000000, 1, 0
3.178269160000000, 0, 1
3.178269560000000, 1, 0
3.178269840000000, 0, 1
3.178269920000000, 1, 0
3.178270080000000, 0, 1
3.178270160000000, 1, 0
3.178270320000000, 0, 1
3.178270480000000, 1, 0
3.178270560000000, 1, 1
3.178270600000000, 0, 1
3.178270680000000, 0, 0
3.178270840000000, 1, 0
3.179268040000000, 0, 1
3.179268120000000, 1, 0
3.179268200000000, 1, 1
3.179268240000000, 0, 1
3.179268280000000, 1, 1
3.179268320000000, 1, 0
3.179268400000000, 0, 1
3.179268480000000, 1, 0
3.179268560000000, 0, 1
3.179268800000000, 1, 0
3.179268960000000, 0, 1
3.179269040000000, 1, 0
3.179269200000000, 1, 1
3.179269240000000, 0, 1
3.179269400000000, 1, 0
3.179269480000000, 0, 1
3.179269560000000, 1, 0
3.179269880000000, 0, 1
3.179269960000000, 1, 0
3.179270120000000, 0, 1
3.179270200000000, 1, 1
3.179270240000000, 1, 0
3.179270320000000, 0, 1
3.179270400000000, 1, 0
3.179270560000000, 0, 1
3.179270640000000, 1, 0
3.179270720000000, 0, 0
3.179270880000000, 1, 0
3.180268080000000, 0, 1
3.180268160000000, 1, 0
3.180268240000000, 1, 1
3.180268280000000, 0, 1
3.180268360000000, 1, 0
3.180268440000000, 0, 1
3.180268520000000, 1, 0
3.180268600000000, 0, 1
3.180268840000000, 1, 0
3.180269000000000, 0, 1
3.180269080000000, 1, 0
3.180269240000000, 1, 1
3.180269280000000, 0, 1
3.180269520000000, 1, 0
3.180269600000000, 0, 1
3.180269920000000, 1, 0
3.180270000000000, 0, 1
3.180270160000000, 1, 0
3.180270240000000, 1, 1
3.180270280000000, 0, 1
3.180270520000000, 1, 0
3.180270760000000, 0, 0
3.180270920000000, 1, 0
3.181268120000000, 0, 1
3.181268200000000, 1, 0
3.181268320000000, 0, 1
3.181268400000000, 1, 0
3.181268480000000, 0, 1
3.181268560000000, 1, 0
3.181268640000000, 0, 1
3.181268880000000, 1, 0
3.181269040000000, 0, 1
3.181269120000000, 1, 0
3.181269280000000, 1, 1
3.181269320000000, 0, 1
3.181269480000000, 1, 0
3.181269640000000, 0, 1
3.181269960000000, 1, 0
3.181270040000000, 0, 1
3.181270200000000, 1, 1
3.181270240000000, 1, 0
3.181270280000000, 1, 1
3.181270320000000, 0, 1
3.181270560000000, 1, 0
3.181270640000000, 0, 1
3.181270800000000, 0, 0
3.181270960000000, 1, 0
3.182268160000000, 1, 1
3.182268200000000, 0, 1
3.182268240000000, 1, 1
3.182268280000000, 1, 0
3.182268360000000, 0, 1
3.182268440000000, 1, 0
3.182268520000000, 0, 1
3.182268600000000, 1, 0
3.182268680000000, 0, 1
3.182268920000000, 1, 0
3.182269080000000, 0, 1
3.182269160000000, 1, 0
3.182269360000000, 0, 1
3.182269680000000, 1, 0
3.182270000000000, 0, 1
3.182270080000000, 1, 0
3.182270240000000, 1, 1
3.182270280000000, 0, 1
3.182270360000000, 1, 0
3.182270440000000, 0, 1
3.182270520000000, 1, 0
3.182270760000000, 0, 1
3.182270840000000, 0, 0
3.182271000000000, 1, 0
3.183268240000000, 0, 1
3.183268320000000, 1, 0
3.183268400000000, 0, 1
3.183268480000000, 1, 0
3.183268560000000, 0, 1
3.183268640000000, 1, 0
3.183268720000000, 0, 1
3.183269000000000, 1, 0
3.183269160000000, 0, 1
3.183269240000000, 1, 0
3.183269400000000, 0, 1
3.183269560000000, 1, 0
3.183269640000000, 0, 1
3.183270080000000, 1, 0
3.183270160000000, 0, 1
3.183270320000000, 1, 0
3.183270400000000, 0, 1
3.183270640000000, 1, 0
3.183270720000000, 0, 1
3.183270800000000, 1, 1
3.183270840000000, 1, 0
3.183270920000000, 0, 0
3.183271080000000, 1, 0
3.184268280000000, 0, 1
3.184268360000000, 1, 0
3.184268440000000, 0, 1
3.184268520000000, 1, 0
3.184268600000000, 0, 1
3.184268680000000, 1, 0
3.184268760000000, 0, 1
3.184269040000000, 1, 0
3.184269200000000, 0, 1
3.184269280000000, 1, 0
3.184269440000000, 0, 1
3.184269680000000, 1, 0
3.184270120000000, 0, 1
3.184270200000000, 1, 0
3.184270360000000, 0, 1
3.184270440000000, 1, 0
3.184270520000000, 0, 1
3.184270600000000, 1, 0
3.184270960000000, 0, 0
3.184271120000000, 1, 0
3.185268320000000, 0, 1
3.185268400000000, 1, 0
3.185268480000000, 0, 1
3.185268560000000, 1, 0
3.185268640000000, 0, 1
3.185268720000000, 1, 0
3.185268800000000, 1, 1
3.185268840000000, 0, 1
3.185269080000000, 1, 0
3.185269240000000, 0, 1
3.185269320000000, 1, 0
3.185269480000000, 0, 1
3.185269640000000, 1, 0
3.185270160000000, 0, 1
3.185270240000000, 1, 0
3.185270400000000, 0, 1
3.185270480000000, 1, 0
3.185270560000000, 0, 1
3.185270640000000, 1, 0
3.185270800000000, 1, 1
3.185270840000000, 0, 1
3.185271000000000, 0, 0
3.185271160000000, 1, 0
3.186268360000000, 0, 1
3.186268440000000, 1, 0
3.186268520000000, 0, 1
3.186268600000000, 1, 0
3.186268680000000, 0, 1
3.186268760000000, 1, 0
3.186268840000000, 1, 1
3.186268880000000, 0, 1
3.186269120000000, 1, 0
3.186269280000000, 0, 1
3.186269360000000, 1, 0
3.186269520000000, 0, 1
3.186270120000000, 1, 0
3.186270280000000, 0, 1
3.186270360000000, 1, 0
3.186270520000000, 0, 1
3.186270600000000, 1, 0
3.186270840000000, 1, 1
3.186270880000000, 0, 1
3.186271040000000, 1, 0
3.186271120000000, 0, 0
3.186271280000000, 1, 0
3.187268440000000, 0, 1
3.187268520000000, 1, 0
3.187268600000000, 0, 1
3.187268680000000, 1, 0
3.187268760000000, 0, 1
3.187268840000000, 1, 0
3.187268920000000, 0, 1
3.187269200000000, 1, 0
3.187269360000000, 0, 1
3.187269440000000, 1, 0
3.187269600000000, 0, 1
3.187269760000000, 1, 0
3.187269840000000, 0, 1
3.187269920000000, 1, 0
3.187270000000000, 0, 1
3.187270080000000, 1, 1
3.187270120000000, 1, 0
3.187270200000000, 0, 1
3.187270360000000, 1, 0
3.187270520000000, 0, 1
3.187270600000000, 1, 0
3.187270680000000, 0, 1
3.187270760000000, 1, 0
3.187271000000000, 0, 1
3.187271120000000, 0, 0
3.187271280000000, 1, 0
3.188268440000000, 1, 1
3.188268480000000, 0, 1
3.188268520000000, 1, 1
3.188268560000000, 1, 0
3.188268640000000, 0, 1
3.188268720000000, 1, 0
3.188268800000000, 0, 1
3.188268880000000, 1, 0
3.188268960000000, 0, 1
3.188269200000000, 1, 0
3.188269360000000, 0, 1
3.188269440000000, 1, 1
3.188269480000000, 1, 0
3.188269640000000, 0, 1
3.188269880000000, 1, 0
3.188269960000000, 0, 1
3.188270040000000, 1, 0
3.188270120000000, 0, 1
3.188270200000000, 1, 0
3.188270360000000, 0, 1
3.188270560000000, 1, 0
3.188270640000000, 0, 1
3.188270880000000, 1, 0
3.188270960000000, 0, 1
3.188271120000000, 0, 0
3.188271280000000, 1, 0
3.189268480000000, 1, 1
3.189268520000000, 0, 1
3.189268600000000, 1, 0
3.189268680000000, 0, 1
3.189268760000000, 1, 0
3.189268840000000, 0, 1
3.189268920000000, 1, 0
3.189269000000000, 0, 1
3.189269240000000, 1, 0
3.189269400000000, 0, 1
3.189269480000000, 1, 1
3.189269520000000, 1, 0
3.189269680000000, 0, 1
3.189269840000000, 1, 0
3.189270000000000, 0, 1
3.189270080000000, 1, 0
3.189270160000000, 0, 1
3.189270240000000, 1, 0
3.189270400000000, 0, 1
3.189270600000000, 1, 0
3.189270680000000, 0, 1
3.189270920000000, 1, 0
3.189271160000000, 0, 0
3.189271320000000, 1, 0
3.190268560000000, 0, 1
3.190268640000000, 1, 0
3.190268720000000, 0, 1
3.190268800000000, 1, 0
3.190268880000000, 0, 1
3.190268960000000, 1, 0
3.190269040000000, 0, 1
3.190269280000000, 1, 0
3.190269440000000, 1, 1
3.190269480000000, 0, 1
3.190269520000000, 1, 1
3.190269560000000, 1, 0
3.190269720000000, 0, 1
3.190270040000000, 1, 0
3.190270120000000, 0, 1
3.190270200000000, 1, 0
3.190270280000000, 0, 1
3.190270440000000, 1, 1
3.190270480000000, 1, 0
3.190270640000000, 0, 1
3.190270720000000, 1, 0
3.190270800000000, 0, 1
3.190270880000000, 1, 0
3.190271040000000, 0, 1
3.190271120000000, 1, 0
3.190271200000000, 0, 0
3.190271360000000, 1, 0
3.191268600000000, 0, 1
3.191268680000000, 1, 0
3.191268760000000, 0, 1
3.191268840000000, 1, 0
3.191268920000000, 0, 1
3.191269000000000, 1, 0
3.191269080000000, 0, 1
3.191269320000000, 1, 0
3.191269480000000, 1, 1
3.191269520000000, 0, 1
3.191269600000000, 1, 0
3.191269760000000, 0, 1
3.191269920000000, 1, 0
3.191270000000000, 0, 1
3.191270160000000, 1, 0
3.191270240000000, 0, 1
3.191270320000000, 1, 0
3.191270480000000, 1, 1
3.191270520000000, 0, 1
3.191270680000000, 1, 0
3.191270760000000, 0, 1
3.191271000000000, 1, 0
3.191271160000000, 0, 1
3.191271240000000, 0, 0
3.191271400000000, 1, 0
3.192268640000000, 0, 1
3.192268720000000, 1, 0
3.192268800000000, 0, 1
3.192268880000000, 1, 0
3.192268960000000, 0, 1
3.192269040000000, 1, 0
3.192269120000000, 1, 1
3.192269160000000, 0, 1
3.192269400000000, 1, 0
3.192269560000000, 0, 1
3.192269640000000, 1, 0
3.192269800000000, 0, 1
3.192270040000000, 1, 0
3.192270240000000, 0, 1
3.192270320000000, 1, 0
3.192270400000000, 0, 1
3.192270560000000, 1, 0
3.192270720000000, 0, 1
3.192270800000000, 1, 0
3.192270880000000, 0, 1
3.192270960000000, 1, 0
3.192271120000000, 1, 1
3.192271160000000, 0, 1
3.192271320000000, 0, 0
3.192271480000000, 1, 0
3.193268680000000, 0, 1
3.193268760000000, 1, 0
3.193268840000000, 0, 1
3.193268920000000, 1, 0
3.193269000000000, 0, 1
3.193269080000000, 1, 1
3.193269120000000, 1, 0
3.193269200000000, 0, 1
3.193269440000000, 1, 0
3.193269600000000, 0, 1
3.193269680000000, 1, 0
3.193269840000000, 0, 1
3.193270000000000, 1, 0
3.193270280000000, 0, 1
3.193270360000000, 1, 0
3.193270440000000, 0, 1
3.193270600000000, 1, 0
3.193270760000000, 0, 1
3.193270840000000, 1, 0
3.193270920000000, 0, 1
3.193271000000000, 1, 0
3.193271360000000, 0, 0
3.193271520000000, 1, 0
3.194268720000000, 0, 1
3.194268800000000, 1, 0
3.194268880000000, 0, 1
3.194268960000000, 1, 0
3.194269040000000, 1, 1
3.194269080000000, 0, 1
3.194269120000000, 1, 1
3.194269160000000, 1, 0
3.194269240000000, 0, 1
3.194269480000000, 1, 0
3.194269640000000, 0, 1
3.194269720000000, 1, 0
3.194269880000000, 0, 1
3.194270320000000, 1, 0
3.194270400000000, 0, 1
3.194270480000000, 1, 0
3.194270640000000, 0, 1
3.194270800000000, 1, 0
3.194270880000000, 0, 1
3.194271120000000, 1, 1
3.194271160000000, 1, 0
3.194271240000000, 0, 1
3.194271320000000, 1, 0
3.194271400000000, 0, 0
3.194271560000000, 1, 0
3.195268760000000, 0, 1
3.195268840000000, 1, 0
3.195268920000000, 0, 1
3.195269000000000, 1, 0
3.195269080000000, 1, 1
3.195269120000000, 0, 1
3.195269200000000, 1, 0
3.195269280000000, 0, 1
3.195269520000000, 1, 0
3.195269680000000, 0, 1
3.195269760000000, 1, 0
3.195269920000000, 0, 1
3.195270080000000, 1, 1
3.195270120000000, 1, 0
3.195270200000000, 0, 1
3.195270280000000, 1, 0
3.195270440000000, 0, 1
3.195270520000000, 1, 0
3.195270680000000, 0, 1
3.195270840000000, 1, 0
3.195270920000000, 0, 1
3.195271000000000, 1, 1
3.195271040000000, 1, 0
3.195271200000000, 0, 1
3.195271280000000, 1, 0
3.195271360000000, 0, 1
3.195271440000000, 0, 0
3.195271600000000, 1, 0
3.196268840000000, 0, 1
3.196268920000000, 1, 0
3.196269000000000, 0, 1
3.196269080000000, 1, 0
3.196269160000000, 0, 1
3.196269240000000, 1, 0
3.196269320000000, 0, 1
3.196269560000000, 1, 0
3.196269760000000, 0, 1
3.196269840000000, 1, 0
3.196270000000000, 0, 1
3.196270240000000, 1, 0
3.196270320000000, 0, 1
3.196270480000000, 1, 0
3.196270560000000, 0, 1
3.196270760000000, 1, 0
3.196270920000000, 0, 1
3.196271000000000, 1, 0
3.196271160000000, 0, 1
3.196271480000000, 0, 0
3.196271640000000, 1, 0
3.197268880000000, 0, 1
3.197268960000000, 1, 0
3.197269040000000, 0, 1
3.197269120000000, 1, 0
3.197269200000000, 0, 1
3.197269280000000, 1, 0
3.197269360000000, 0, 1
3.197269600000000, 1, 0
3.197269800000000, 0, 1
3.197269880000000, 1, 0
3.197270040000000, 0, 1
3.197270200000000, 1, 0
3.197270360000000, 0, 1
3.197270520000000, 1, 0
3.197270600000000, 1, 1
3.197270640000000, 0, 1
3.197270800000000, 1, 0
3.197270960000000, 0, 1
3.197271040000000, 1, 0
3.197271200000000, 0, 1
3.197271360000000, 1, 0
3.197271560000000, 0, 0
3.197271720000000, 1, 0
3.198268920000000, 0, 1
3.198269000000000, 1, 0
3.198269080000000, 0, 1
3.198269160000000, 1, 0
3.198269240000000, 0, 1
3.198269320000000, 1, 0
3.198269400000000, 0, 1
3.198269640000000, 1, 1
3.198269680000000, 1, 0
3.198269840000000, 0, 1
3.198269920000000, 1, 0
3.198270080000000, 0, 1
3.198270400000000, 1, 0
3.198270560000000, 0, 1
3.198270640000000, 1, 1
3.198270680000000, 1, 0
3.198270840000000, 0, 1
3.198271000000000, 1, 0
3.198271080000000, 0, 1
3.198271160000000, 1, 0
3.198271320000000, 0, 1
3.198271480000000, 1, 0
3.198271600000000, 0, 0
3.198271760000000, 1, 0
3.199268960000000, 0, 1
3.199269040000000, 1, 0
3.199269120000000, 0, 1
3.199269200000000, 1, 0
3.199269280000000, 0, 1
3.199269360000000, 1, 0
3.199269440000000, 0, 1
3.199269680000000, 1, 1
3.199269720000000, 1, 0
3.199269880000000, 0, 1
3.199269960000000, 1, 0
3.199270120000000, 0, 1
3.199270280000000, 1, 0
3.199270360000000, 0, 1
3.199270600000000, 1, 0
3.199270680000000, 1, 1
3.199270720000000, 0, 1
3.199270880000000, 1, 0
3.199271040000000, 0, 1
3.199271120000000, 1, 0
3.199271280000000, 0, 1
3.199271440000000, 1, 0
3.199271520000000, 0, 1
3.199271640000000, 0, 0
3.199271800000000, 1, 0
3.200269000000000, 0, 1
3.200269080000000, 1, 0
3.200269160000000, 0, 1
3.200269240000000, 1, 1
3.200269280000000, 1, 0
3.200269360000000, 0, 1
3.200269440000000, 1, 0
3.200269520000000, 0, 1
3.200269760000000, 1, 0
3.200269920000000, 0, 1
3.200270000000000, 1, 0
3.200270160000000, 0, 1
3.200270440000000, 1, 0
3.200270680000000, 0, 1
3.200270760000000, 1, 0
3.200270920000000, 0, 1
3.200271080000000, 1, 0
3.200271160000000, 0, 1
3.200271240000000, 1, 1
3.200271280000000, 1, 0
3.200271440000000, 0, 1
3.200271680000000, 0, 0
3.200271840000000, 1, 0
3.201269040000000, 0, 1
3.201269120000000, 1, 0
3.201269200000000, 0, 1
3.201269280000000, 1, 1
3.201269320000000, 1, 0
3.201269400000000, 0, 1
3.201269480000000, 1, 0
3.201269560000000, 0, 1
3.201269800000000, 1, 0
3.201269960000000, 0, 1
3.201270040000000, 1, 0
3.201270200000000, 1, 1
3.201270240000000, 0, 1
3.201270400000000, 1, 0
3.201270720000000, 0, 1
3.201270800000000, 1, 0
3.201270960000000, 0, 1
3.201271120000000, 1, 0
3.201271200000000, 0, 1
3.201271280000000, 1, 1
3.201271320000000, 1, 0
3.201271480000000, 0, 1
3.201271560000000, 1, 0
3.201271720000000, 0, 0
3.201271880000000, 1, 0
3.202269080000000, 0, 1
3.202269160000000, 1, 0
3.202269240000000, 1, 1
3.202269280000000, 0, 1
3.202269320000000, 1, 1
3.202269360000000, 1, 0
3.202269440000000, 0, 1
3.202269520000000, 1, 0
3.202269600000000, 0, 1
3.202269840000000, 1, 0
3.202270000000000, 0, 1
3.202270080000000, 1, 0
3.202270240000000, 1, 1
3.202270280000000, 0, 1
3.202270760000000, 1, 0
3.202270840000000, 0, 1
3.202271000000000, 1, 0
3.202271160000000, 0, 1
3.202271240000000, 1, 1
3.202271280000000, 1, 0
3.202271440000000, 0, 1
3.202271680000000, 1, 0
3.202271760000000, 0, 0
3.202271920000000, 1, 0
3.203269120000000, 0, 1
3.203269200000000, 1, 0
3.203269280000000, 1, 1
3.203269320000000, 0, 1
3.203269400000000, 1, 0
3.203269480000000, 0, 1
3.203269560000000, 1, 0
3.203269640000000, 0, 1
3.203269880000000, 1, 0
3.203270040000000, 0, 1
3.203270120000000, 1, 0
3.203270280000000, 1, 1
3.203270320000000, 0, 1
3.203270480000000, 1, 0
3.203270560000000, 0, 1
3.203270640000000, 1, 0
3.203270720000000, 0, 1
3.203270880000000, 1, 0
3.203271040000000, 0, 1
3.203271200000000, 1, 0
3.203271280000000, 1, 1
3.203271320000000, 0, 1
3.203271400000000, 1, 0
3.203271480000000, 0, 1
3.203271560000000, 1, 0
3.203271640000000, 0, 1
3.203271800000000, 0, 0
3.203271960000000, 1, 0
3.204269200000000, 0, 1
3.204269280000000, 1, 0
3.204269360000000, 0, 1
3.204269440000000, 1, 0
3.204269520000000, 0, 1
3.204269600000000, 1, 0
3.204269680000000, 0, 1
3.204269920000000, 1, 1
3.204269960000000, 1, 0
3.204270120000000, 0, 1
3.204270200000000, 1, 0
3.204270360000000, 0, 1
3.204270600000000, 1, 0
3.204270680000000, 0, 1
3.204270760000000, 1, 0
3.204270920000000, 1, 1
3.204270960000000, 0, 1
3.204271120000000, 1, 0
3.204271280000000, 0, 1
3.204271360000000, 1, 0
3.204271760000000, 0, 1
3.204271880000000, 0, 0
3.204272040000000, 1, 0
3.205269240000000, 0, 1
3.205269320000000, 1, 0
3.205269400000000, 0, 1
3.205269480000000, 1, 0
3.205269560000000, 0, 1
3.205269640000000, 1, 0
3.205269720000000, 0, 1
3.205270000000000, 1, 0
3.205270160000000, 0, 1
3.205270240000000, 1, 0
3.205270400000000, 0, 1
3.205270560000000, 1, 0
3.205270720000000, 0, 1
3.205270800000000, 1, 0
3.205271000000000, 0, 1
3.205271160000000, 1, 0
3.205271320000000, 0, 1
3.205271400000000, 1, 0
3.205271720000000, 0, 1
3.205271800000000, 1, 0
3.205271920000000, 0, 0
3.205272080000000, 1, 0
3.206269280000000, 0, 1
3.206269360000000, 1, 0
3.206269440000000, 0, 1
3.206269520000000, 1, 0
3.206269600000000, 0, 1
3.206269680000000, 1, 0
3.206269760000000, 0, 1
3.206270040000000, 1, 0
3.206270200000000, 0, 1
3.206270280000000, 1, 0
3.206270440000000, 0, 1
3.206270760000000, 1, 0
3.206270840000000, 1, 1
3.206270880000000, 0, 1
3.206271040000000, 1, 0
3.206271200000000, 0, 1
3.206271360000000, 1, 0
3.206271440000000, 0, 1
3.206271520000000, 1, 0
3.206271600000000, 0, 1
3.206271680000000, 1, 0
3.206271960000000, 0, 0
3.206272120000000, 1, 0
3.207269320000000, 0, 1
3.207269400000000, 1, 0
3.207269480000000, 0, 1
3.207269560000000, 1, 0
3.207269640000000, 0, 1
3.207269720000000, 1, 0
3.207269800000000, 0, 1
3.207270080000000, 1, 0
3.207270240000000, 0, 1
3.207270320000000, 1, 0
3.207270480000000, 0, 1
3.207270640000000, 1, 0
3.207270720000000, 0, 1
3.207270880000000, 1, 1
3.207270920000000, 1, 0
3.207271080000000, 0, 1
3.207271240000000, 1, 0
3.207271400000000, 0, 1
3.207271480000000, 1, 0
3.207271800000000, 0, 1
3.207272000000000, 0, 0
3.207272160000000, 1, 0
3.208269360000000, 0, 1
3.208269440000000, 1, 0
3.208269520000000, 0, 1
3.208269600000000, 1, 0
3.208269680000000, 0, 1
3.208269760000000, 1, 0
3.208269840000000, 1, 1
3.208269880000000, 0, 1
3.208270120000000, 1, 0
3.208270280000000, 0, 1
3.208270360000000, 1, 0
3.208270520000000, 0, 1
3.208270760000000, 1, 0
3.208270920000000, 1, 1
3.208270960000000, 0, 1
3.208271120000000, 1, 0
3.208271280000000, 0, 1
3.208271440000000, 1, 0
3.208271520000000, 0, 1
3.208271600000000, 1, 0
3.208271680000000, 0, 1
3.208271760000000, 1, 0
3.208271920000000, 1, 1
3.208271960000000, 0, 1
3.208272040000000, 0, 0
3.208272200000000, 1, 0
3.209269400000000, 0, 1
3.209269480000000, 1, 1
3.209269520000000, 1, 0
3.209269600000000, 0, 1
3.209269680000000, 1, 0
3.209269760000000, 0, 1
3.209269840000000, 1, 0
3.209269920000000, 0, 1
3.209270160000000, 1, 0
3.209270320000000, 0, 1
3.209270400000000, 1, 0
3.209270600000000, 0, 1
3.209270760000000, 1, 0
3.209271000000000, 0, 1
3.209271160000000, 1, 0
3.209271320000000, 0, 1
3.209271480000000, 1, 1
3.209271520000000, 1, 0
3.209271600000000, 0, 1
3.209271680000000, 1, 0
3.209271760000000, 0, 1
3.209271840000000, 1, 0
3.209271920000000, 0, 1
3.209272000000000, 1, 0
3.209272080000000, 0, 0
3.209272240000000, 1, 0
3.210269440000000, 1, 1
3.210269480000000, 0, 1
3.210269520000000, 1, 1
3.210269560000000, 1, 0
3.210269640000000, 0, 1
3.210269720000000, 1, 0
3.210269800000000, 0, 1
3.210269880000000, 1, 0
3.210269960000000, 0, 1
3.210270200000000, 1, 0
3.210270360000000, 0, 1
3.210270440000000, 1, 0
3.210270640000000, 0, 1
3.210271040000000, 1, 0
3.210271200000000, 0, 1
3.210271360000000, 1, 0
3.210271520000000, 1, 1
3.210271560000000, 0, 1
3.210271640000000, 1, 0
3.210272120000000, 0, 0
3.210272280000000, 1, 0
3.211269480000000, 1, 1
3.211269520000000, 0, 1
3.211269600000000, 1, 0
3.211269680000000, 0, 1
3.211269760000000, 1, 0
3.211269840000000, 0, 1
3.211269920000000, 1, 0
3.211270000000000, 0, 1
3.211270240000000, 1, 0
3.211270400000000, 0, 1
3.211270480000000, 1, 1
3.211270520000000, 1, 0
3.211270680000000, 0, 1
3.211270840000000, 1, 0
3.211270920000000, 0, 1
3.211271000000000, 1, 0
3.211271240000000, 0, 1
3.211271400000000, 1, 0
3.211271600000000, 0, 1
3.211271680000000, 1, 0
3.211271760000000, 0, 1
3.211272160000000, 0, 0
3.211272320000000, 1, 0
3.212269520000000, 1, 1
3.212269560000000, 0, 1
3.212269640000000, 1, 0
3.212269720000000, 0, 1
3.212269800000000, 1, 0
3.212269880000000, 0, 1
3.212269960000000, 1, 0
3.212270040000000, 0, 1
3.212270280000000, 1, 0
3.212270440000000, 0, 1
3.212270520000000, 1, 1
3.212270560000000, 1, 0
3.212270720000000, 0, 1
3.212270960000000, 1, 0
3.212271040000000, 0, 1
3.212271280000000, 1, 0
3.212271440000000, 1, 1
3.212271480000000, 0, 1
3.212271640000000, 1, 0
3.212271720000000, 0, 1
3.212271880000000, 1, 0
3.212271960000000, 0, 1
3.212272040000000, 1, 0
3.212272120000000, 0, 1
3.212272200000000, 0, 0
3.212272360000000, 1, 0
3.213269600000000, 0, 1
3.213269680000000, 1, 0
3.213269760000000, 0, 1
3.213269840000000, 1, 0
3.213269920000000, 0, 1
3.213270000000000, 1, 0
3.213270080000000, 1, 1
3.213270120000000, 0, 1
3.213270360000000, 1, 0
3.213270520000000, 0, 1
3.213270600000000, 1, 0
3.213270760000000, 0, 1
3.213270920000000, 1, 0
3.213271080000000, 1, 1
3.213271120000000, 0, 1
3.213271360000000, 1, 0
3.213271520000000, 0, 1
3.213271680000000, 1, 0
3.213271760000000, 0, 1
3.213271920000000, 1, 0
3.213272000000000, 0, 1
3.213272200000000, 1, 0
3.213272280000000, 0, 0
3.213272440000000, 1, 0
3.214269640000000, 0, 1
3.214269720000000, 1, 0
3.214269800000000, 0, 1
3.214269880000000, 1, 0
3.214269960000000, 0, 1
3.214270040000000, 1, 0
3.214270120000000, 1, 1
3.214270160000000, 0, 1
3.214270400000000, 1, 0
3.214270560000000, 0, 1
3.214270640000000, 1, 0
3.214270800000000, 0, 1
3.214271120000000, 1, 1
3.214271160000000, 1, 0
3.214271400000000, 0, 1
3.214271560000000, 1, 0
3.214271720000000, 0, 1
3.214271800000000, 1, 0
3.214271880000000, 0, 1
3.214272120000000, 1, 1
3.214272160000000, 1, 0
3.214272320000000, 0, 0
3.214272480000000, 1, 0
3.215269680000000, 0, 1
3.215269760000000, 1, 0
3.215269840000000, 0, 1
3.215269920000000, 1, 0
3.215270000000000, 0, 1
3.215270080000000, 1, 0
3.215270160000000, 1, 1
3.215270200000000, 0, 1
3.215270440000000, 1, 0
3.215270600000000, 0, 1
3.215270680000000, 1, 0
3.215270840000000, 0, 1
3.215271000000000, 1, 0
