Time [s], Analyzer Name, Decoded Protocol Result
8.19947944,USB LS and FS,EOP
8.19948004,USB LS and FS,Byte '128' (0x80)
8.19948068,USB LS and FS,Byte Z (0x5A)
8.19948136,USB LS and FS,EOP
8.19996032,USB LS and FS,Byte '128' (0x80)
8.19996096,USB LS and FS,Byte '165' (0xA5)
8.19996164,USB LS and FS,Byte T (0x54)
8.19996232,USB LS and FS,Byte f (0x66)
8.199963,USB LS and FS,EOP
8.2007268,USB LS and FS,Byte '128' (0x80)
8.20072748,USB LS and FS,Byte i (0x69)
8.20072816,USB LS and FS,Byte & (0x26)
8.2007288,USB LS and FS,Byte '24' (0x18)
8.20072948,USB LS and FS,EOP
8.20073008,USB LS and FS,Byte '128' (0x80)
8.20073072,USB LS and FS,Byte Z (0x5A)
8.2007314,USB LS and FS,EOP
8.20096036,USB LS and FS,Byte '128' (0x80)
8.200961,USB LS and FS,Byte '165' (0xA5)
8.20096168,USB LS and FS,Byte U (0x55)
8.20096236,USB LS and FS,Byte '158' (0x9E)
8.20096304,USB LS and FS,EOP
8.2019604,USB LS and FS,Byte '128' (0x80)
8.20196104,USB LS and FS,Byte '165' (0xA5)
8.20196172,USB LS and FS,Byte V (0x56)
8.2019624,USB LS and FS,Byte '222' (0xDE)
8.20196308,USB LS and FS,EOP
8.20197692,USB LS and FS,Byte '128' (0x80)
8.20197756,USB LS and FS,Byte i (0x69)
8.20197824,USB LS and FS,Byte & (0x26)
8.20197892,USB LS and FS,Byte '24' (0x18)
8.2019796,USB LS and FS,EOP
8.2019802,USB LS and FS,Byte '128' (0x80)
8.20198084,USB LS and FS,Byte Z (0x5A)
8.20198152,USB LS and FS,EOP
8.20296044,USB LS and FS,Byte '128' (0x80)
8.20296112,USB LS and FS,Byte '165' (0xA5)
8.2029618,USB LS and FS,Byte W (0x57)
8.20296244,USB LS and FS,Byte & (0x26)
8.20296312,USB LS and FS,EOP
8.20322692,USB LS and FS,Byte '128' (0x80)
8.2032276,USB LS and FS,Byte i (0x69)
8.20322828,USB LS and FS,Byte & (0x26)
8.20322892,USB LS and FS,Byte '24' (0x18)
8.2032296,USB LS and FS,EOP
8.20323016,USB LS and FS,Byte '128' (0x80)
8.2032308,USB LS and FS,Byte Z (0x5A)
8.20323148,USB LS and FS,EOP
8.20396048,USB LS and FS,Byte '128' (0x80)
8.20396116,USB LS and FS,Byte '165' (0xA5)
8.20396184,USB LS and FS,Byte X (0x58)
8.20396248,USB LS and FS,Byte . (0x2E)
8.20396316,USB LS and FS,EOP
8.204477,USB LS and FS,Byte '128' (0x80)
8.20447764,USB LS and FS,Byte i (0x69)
8.20447832,USB LS and FS,Byte & (0x26)
8.204479,USB LS and FS,Byte '24' (0x18)
8.20447964,USB LS and FS,EOP
8.20448028,USB LS and FS,Byte '128' (0x80)
8.20448096,USB LS and FS,Byte Z (0x5A)
8.2044816,USB LS and FS,EOP
8.20496056,USB LS and FS,Byte '128' (0x80)
8.2049612,USB LS and FS,Byte '165' (0xA5)
8.20496188,USB LS and FS,Byte Y (0x59)
8.20496256,USB LS and FS,Byte '214' (0xD6)
8.2049632,USB LS and FS,EOP
8.20572704,USB LS and FS,Byte '128' (0x80)
8.20572768,USB LS and FS,Byte i (0x69)
8.20572836,USB LS and FS,Byte & (0x26)
8.20572904,USB LS and FS,Byte '24' (0x18)
8.20572972,USB LS and FS,EOP
8.20573024,USB LS and FS,Byte '128' (0x80)
8.20573088,USB LS and FS,Byte Z (0x5A)
8.20573156,USB LS and FS,EOP
8.2059606,USB LS and FS,Byte '128' (0x80)
8.20596124,USB LS and FS,Byte '165' (0xA5)
8.20596192,USB LS and FS,Byte Z (0x5A)
8.2059626,USB LS and FS,Byte '150' (0x96)
8.20596324,USB LS and FS,EOP
8.20696064,USB LS and FS,Byte '128' (0x80)
8.20696132,USB LS and FS,Byte '165' (0xA5)
8.20696196,USB LS and FS,Byte [ (0x5B)
8.20696264,USB LS and FS,Byte n (0x6E)
8.20696332,USB LS and FS,EOP
8.20697712,USB LS and FS,Byte '128' (0x80)
8.2069778,USB LS and FS,Byte i (0x69)
8.20697844,USB LS and FS,Byte & (0x26)
8.20697912,USB LS and FS,Byte '24' (0x18)
8.2069798,USB LS and FS,EOP
8.20698036,USB LS and FS,Byte '128' (0x80)
8.20698104,USB LS and FS,Byte Z (0x5A)
8.20698168,USB LS and FS,EOP
8.20796068,USB LS and FS,Byte '128' (0x80)
8.20796136,USB LS and FS,Byte '165' (0xA5)
8.207962,USB LS and FS,Byte \ (0x5C)
8.20796268,USB LS and FS,Byte '22' (0x16)
8.20796336,USB LS and FS,EOP
8.20822716,USB LS and FS,Byte '128' (0x80)
8.20822784,USB LS and FS,Byte i (0x69)
8.20822852,USB LS and FS,Byte & (0x26)
8.20822916,USB LS and FS,Byte '24' (0x18)
8.20822984,USB LS and FS,EOP
8.20823048,USB LS and FS,Byte '128' (0x80)
8.20823116,USB LS and FS,Byte Z (0x5A)
8.20823184,USB LS and FS,EOP
8.20896072,USB LS and FS,Byte '128' (0x80)
8.2089614,USB LS and FS,Byte '165' (0xA5)
8.20896204,USB LS and FS,Byte ] (0x5D)
8.20896272,USB LS and FS,Byte '238' (0xEE)
8.2089634,USB LS and FS,EOP
8.20947724,USB LS and FS,Byte '128' (0x80)
8.20947788,USB LS and FS,Byte i (0x69)
8.20947856,USB LS and FS,Byte & (0x26)
8.20947924,USB LS and FS,Byte '24' (0x18)
8.20947988,USB LS and FS,EOP
8.20948044,USB LS and FS,Byte '128' (0x80)
8.20948112,USB LS and FS,Byte Z (0x5A)
8.2094818,USB LS and FS,EOP
8.20996076,USB LS and FS,Byte '128' (0x80)
8.20996144,USB LS and FS,Byte '165' (0xA5)
8.20996208,USB LS and FS,Byte ^ (0x5E)
8.20996276,USB LS and FS,Byte '174' (0xAE)
8.20996344,USB LS and FS,EOP
8.21073224,USB LS and FS,Byte '128' (0x80)
8.21073292,USB LS and FS,Byte i (0x69)
8.2107336,USB LS and FS,Byte & (0x26)
8.21073424,USB LS and FS,Byte '24' (0x18)
8.21073492,USB LS and FS,EOP
8.21073548,USB LS and FS,Byte '128' (0x80)
8.21073616,USB LS and FS,Byte Z (0x5A)
8.21073684,USB LS and FS,EOP
8.21096084,USB LS and FS,Byte '128' (0x80)
8.21096148,USB LS and FS,Byte '165' (0xA5)
8.21096216,USB LS and FS,Byte _ (0x5F)
8.21096292,USB LS and FS,Byte V (0x56)
8.21096356,USB LS and FS,EOP
8.21196088,USB LS and FS,Byte '128' (0x80)
8.21196152,USB LS and FS,Byte '165' (0xA5)
8.2119622,USB LS and FS,Byte ` (0x60)
8.21196288,USB LS and FS,Byte 6 (0x36)
8.21196352,USB LS and FS,EOP
8.21197732,USB LS and FS,Byte '128' (0x80)
8.211978,USB LS and FS,Byte i (0x69)
8.21197868,USB LS and FS,Byte & (0x26)
8.21197932,USB LS and FS,Byte '24' (0x18)
8.21198,USB LS and FS,EOP
8.21198052,USB LS and FS,Byte '128' (0x80)
8.2119812,USB LS and FS,Byte Z (0x5A)
8.21198188,USB LS and FS,EOP
8.21296092,USB LS and FS,Byte '128' (0x80)
8.21296156,USB LS and FS,Byte '165' (0xA5)
8.21296224,USB LS and FS,Byte a (0x61)
8.21296292,USB LS and FS,Byte '206' (0xCE)
8.21296356,USB LS and FS,EOP
8.2132274,USB LS and FS,Byte '128' (0x80)
8.21322808,USB LS and FS,Byte i (0x69)
8.21322872,USB LS and FS,Byte & (0x26)
8.2132294,USB LS and FS,Byte '24' (0x18)
8.21323008,USB LS and FS,EOP
8.21323064,USB LS and FS,Byte '128' (0x80)
8.21323132,USB LS and FS,Byte Z (0x5A)
8.213232,USB LS and FS,EOP
8.21396096,USB LS and FS,Byte '128' (0x80)
8.2139616,USB LS and FS,Byte '165' (0xA5)
8.21396228,USB LS and FS,Byte b (0x62)
8.21396296,USB LS and FS,Byte '142' (0x8E)
8.2139636,USB LS and FS,EOP
8.21447748,USB LS and FS,Byte '128' (0x80)
8.21447812,USB LS and FS,Byte i (0x69)
8.2144788,USB LS and FS,Byte & (0x26)
8.21447948,USB LS and FS,Byte '24' (0x18)
8.21448016,USB LS and FS,EOP
8.21448076,USB LS and FS,Byte '128' (0x80)
8.21448144,USB LS and FS,Byte Z (0x5A)
8.21448212,USB LS and FS,EOP
8.214961,USB LS and FS,Byte '128' (0x80)
8.21496164,USB LS and FS,Byte '165' (0xA5)
8.21496232,USB LS and FS,Byte c (0x63)
8.214963,USB LS and FS,Byte v (0x76)
8.21496368,USB LS and FS,EOP
8.21572756,USB LS and FS,Byte '128' (0x80)
8.21572824,USB LS and FS,Byte i (0x69)
8.21572892,USB LS and FS,Byte & (0x26)
8.21572956,USB LS and FS,Byte '24' (0x18)
8.21573024,USB LS and FS,EOP
8.21573084,USB LS and FS,Byte '128' (0x80)
8.21573148,USB LS and FS,Byte Z (0x5A)
8.21573216,USB LS and FS,EOP
8.21596104,USB LS and FS,Byte '128' (0x80)
8.21596172,USB LS and FS,Byte '165' (0xA5)
8.2159624,USB LS and FS,Byte d (0x64)
8.21596304,USB LS and FS,Byte '14' (0x0E)
8.21596372,USB LS and FS,EOP
8.21696108,USB LS and FS,Byte '128' (0x80)
8.21696176,USB LS and FS,Byte '165' (0xA5)
8.2169624,USB LS and FS,Byte e (0x65)
8.21696308,USB LS and FS,Byte '246' (0xF6)
8.21696376,USB LS and FS,EOP
8.21697756,USB LS and FS,Byte '128' (0x80)
8.2169782,USB LS and FS,Byte i (0x69)
8.21697888,USB LS and FS,Byte & (0x26)
8.21697956,USB LS and FS,Byte '24' (0x18)
8.21698024,USB LS and FS,EOP
8.21698088,USB LS and FS,Byte '128' (0x80)
8.21698152,USB LS and FS,Byte Z (0x5A)
8.2169822,USB LS and FS,EOP
8.21796112,USB LS and FS,Byte '128' (0x80)
8.2179618,USB LS and FS,Byte '165' (0xA5)
8.21796248,USB LS and FS,Byte f (0x66)
8.21796312,USB LS and FS,Byte '182' (0xB6)
8.2179638,USB LS and FS,EOP
8.2182276,USB LS and FS,Byte '128' (0x80)
8.21822828,USB LS and FS,Byte i (0x69)
8.21822896,USB LS and FS,Byte & (0x26)
8.2182296,USB LS and FS,Byte '24' (0x18)
8.21823028,USB LS and FS,EOP
8.21823092,USB LS and FS,Byte '128' (0x80)
8.21823156,USB LS and FS,Byte Z (0x5A)
8.21823224,USB LS and FS,EOP
8.21896116,USB LS and FS,Byte '128' (0x80)
8.21896184,USB LS and FS,Byte '165' (0xA5)
8.21896248,USB LS and FS,Byte g (0x67)
8.21896316,USB LS and FS,Byte N (0x4E)
8.21896384,USB LS and FS,EOP
8.21947768,USB LS and FS,Byte '128' (0x80)
8.21947832,USB LS and FS,Byte i (0x69)
8.219479,USB LS and FS,Byte & (0x26)
8.21947968,USB LS and FS,Byte '24' (0x18)
8.21948036,USB LS and FS,EOP
8.21948096,USB LS and FS,Byte '128' (0x80)
8.2194816,USB LS and FS,Byte Z (0x5A)
8.21948228,USB LS and FS,EOP
8.21996124,USB LS and FS,Byte '128' (0x80)
8.21996188,USB LS and FS,Byte '165' (0xA5)
8.21996256,USB LS and FS,Byte h (0x68)
8.21996324,USB LS and FS,Byte F (0x46)
8.21996392,USB LS and FS,EOP
8.22072776,USB LS and FS,Byte '128' (0x80)
8.22072844,USB LS and FS,Byte i (0x69)
8.22072908,USB LS and FS,Byte & (0x26)
8.22072976,USB LS and FS,Byte '24' (0x18)
8.22073044,USB LS and FS,EOP
8.22073108,USB LS and FS,Byte '128' (0x80)
8.22073172,USB LS and FS,Byte Z (0x5A)
8.2207324,USB LS and FS,EOP
8.22096128,USB LS and FS,Byte '128' (0x80)
8.22096192,USB LS and FS,Byte '165' (0xA5)
8.2209626,USB LS and FS,Byte i (0x69)
8.22096328,USB LS and FS,Byte '190' (0xBE)
8.22096396,USB LS and FS,EOP
8.22196132,USB LS and FS,Byte '128' (0x80)
8.22196196,USB LS and FS,Byte '165' (0xA5)
8.22196264,USB LS and FS,Byte j (0x6A)
8.22196332,USB LS and FS,Byte '254' (0xFE)
8.22196408,USB LS and FS,EOP
8.22197788,USB LS and FS,Byte '128' (0x80)
8.22197856,USB LS and FS,Byte i (0x69)
8.2219792,USB LS and FS,Byte & (0x26)
8.22197988,USB LS and FS,Byte '24' (0x18)
8.22198056,USB LS and FS,EOP
8.2219812,USB LS and FS,Byte '128' (0x80)
8.22198188,USB LS and FS,Byte Z (0x5A)
8.22198252,USB LS and FS,EOP
8.22296136,USB LS and FS,Byte '128' (0x80)
8.222962,USB LS and FS,Byte '165' (0xA5)
8.22296268,USB LS and FS,Byte k (0x6B)
8.22296336,USB LS and FS,Byte '6' (0x06)
8.22296404,USB LS and FS,EOP
8.22322784,USB LS and FS,Byte '128' (0x80)
8.22322852,USB LS and FS,Byte i (0x69)
8.2232292,USB LS and FS,Byte & (0x26)
8.22322984,USB LS and FS,Byte '24' (0x18)
8.22323052,USB LS and FS,EOP
8.22323116,USB LS and FS,Byte '128' (0x80)
8.22323184,USB LS and FS,Byte Z (0x5A)
8.22323248,USB LS and FS,EOP
8.2239614,USB LS and FS,Byte '128' (0x80)
8.22396208,USB LS and FS,Byte '165' (0xA5)
8.22396276,USB LS and FS,Byte l (0x6C)
8.2239634,USB LS and FS,Byte ~ (0x7E)
8.22396416,USB LS and FS,EOP
8.22447792,USB LS and FS,Byte '128' (0x80)
8.22447856,USB LS and FS,Byte i (0x69)
8.22447924,USB LS and FS,Byte & (0x26)
8.22447992,USB LS and FS,Byte '24' (0x18)
8.22448056,USB LS and FS,EOP
8.22448112,USB LS and FS,Byte '128' (0x80)
8.2244818,USB LS and FS,Byte Z (0x5A)
8.22448244,USB LS and FS,EOP
8.22496144,USB LS and FS,Byte '128' (0x80)
8.22496212,USB LS and FS,Byte '165' (0xA5)
8.2249628,USB LS and FS,Byte m (0x6D)
8.22496344,USB LS and FS,Byte '134' (0x86)
8.22496412,USB LS and FS,EOP
8.22572796,USB LS and FS,Byte '128' (0x80)
8.2257286,USB LS and FS,Byte i (0x69)
8.22572928,USB LS and FS,Byte & (0x26)
8.22572996,USB LS and FS,Byte '24' (0x18)
8.22573064,USB LS and FS,EOP
8.22573124,USB LS and FS,Byte '128' (0x80)
8.22573192,USB LS and FS,Byte Z (0x5A)
8.2257326,USB LS and FS,EOP
8.22596148,USB LS and FS,Byte '128' (0x80)
8.22596216,USB LS and FS,Byte '165' (0xA5)
8.22596284,USB LS and FS,Byte n (0x6E)
8.22596348,USB LS and FS,Byte '198' (0xC6)
8.22596416,USB LS and FS,EOP
8.22696156,USB LS and FS,Byte '128' (0x80)
8.2269622,USB LS and FS,Byte '165' (0xA5)
8.22696288,USB LS and FS,Byte o (0x6F)
8.22696356,USB LS and FS,Byte > (0x3E)
8.2269642,USB LS and FS,EOP
8.2269782,USB LS and FS,Byte '128' (0x80)
8.22697888,USB LS and FS,Byte i (0x69)
8.22697956,USB LS and FS,Byte & (0x26)
8.2269802,USB LS and FS,Byte '24' (0x18)
8.22698088,USB LS and FS,EOP
8.22698144,USB LS and FS,Byte '128' (0x80)
8.22698212,USB LS and FS,Byte Z (0x5A)
8.2269828,USB LS and FS,EOP
8.2279616,USB LS and FS,Byte '128' (0x80)
8.22796224,USB LS and FS,Byte '165' (0xA5)
8.22796292,USB LS and FS,Byte p (0x70)
8.2279636,USB LS and FS,Byte '214' (0xD6)
8.22796428,USB LS and FS,EOP
8.22822808,USB LS and FS,Byte '128' (0x80)
8.22822872,USB LS and FS,Byte i (0x69)
8.2282294,USB LS and FS,Byte & (0x26)
8.22823008,USB LS and FS,Byte '24' (0x18)
8.22823076,USB LS and FS,EOP
8.22823132,USB LS and FS,Byte '128' (0x80)
8.228232,USB LS and FS,Byte Z (0x5A)
8.22823268,USB LS and FS,EOP
8.22896164,USB LS and FS,Byte '128' (0x80)
8.22896228,USB LS and FS,Byte '165' (0xA5)
8.22896296,USB LS and FS,Byte q (0x71)
8.22896364,USB LS and FS,Byte . (0x2E)
8.22896432,USB LS and FS,EOP
8.22947812,USB LS and FS,Byte '128' (0x80)
8.2294788,USB LS and FS,Byte i (0x69)
8.22947948,USB LS and FS,Byte & (0x26)
8.22948012,USB LS and FS,Byte '24' (0x18)
8.2294808,USB LS and FS,EOP
8.22948136,USB LS and FS,Byte '128' (0x80)
8.22948204,USB LS and FS,Byte Z (0x5A)
8.22948272,USB LS and FS,EOP
8.22996168,USB LS and FS,Byte '128' (0x80)
8.22996236,USB LS and FS,Byte '165' (0xA5)
8.229963,USB LS and FS,Byte r (0x72)
8.22996368,USB LS and FS,Byte n (0x6E)
8.22996436,USB LS and FS,EOP
8.2307282,USB LS and FS,Byte '128' (0x80)
8.23072884,USB LS and FS,Byte i (0x69)
8.23072952,USB LS and FS,Byte & (0x26)
8.2307302,USB LS and FS,Byte '24' (0x18)
8.23073084,USB LS and FS,EOP
8.23073148,USB LS and FS,Byte '128' (0x80)
8.23073216,USB LS and FS,Byte Z (0x5A)
8.23073284,USB LS and FS,EOP
8.23096172,USB LS and FS,Byte '128' (0x80)
8.2309624,USB LS and FS,Byte '165' (0xA5)
8.23096304,USB LS and FS,Byte s (0x73)
8.23096372,USB LS and FS,Byte '150' (0x96)
8.2309644,USB LS and FS,EOP
8.2319618,USB LS and FS,Byte '128' (0x80)
8.23196244,USB LS and FS,Byte '165' (0xA5)
8.23196312,USB LS and FS,Byte t (0x74)
8.2319638,USB LS and FS,Byte '238' (0xEE)
8.23196448,USB LS and FS,EOP
8.23197824,USB LS and FS,Byte '128' (0x80)
8.23197892,USB LS and FS,Byte i (0x69)
8.2319796,USB LS and FS,Byte & (0x26)
8.23198024,USB LS and FS,Byte '24' (0x18)
8.23198092,USB LS and FS,EOP
8.23198152,USB LS and FS,Byte '128' (0x80)
8.2319822,USB LS and FS,Byte Z (0x5A)
8.23198288,USB LS and FS,EOP
8.23296184,USB LS and FS,Byte '128' (0x80)
8.23296248,USB LS and FS,Byte '165' (0xA5)
8.23296316,USB LS and FS,Byte u (0x75)
8.23296384,USB LS and FS,Byte '22' (0x16)
8.23296448,USB LS and FS,EOP
8.23322852,USB LS and FS,Byte '128' (0x80)
8.23322916,USB LS and FS,Byte i (0x69)
8.23322984,USB LS and FS,Byte & (0x26)
8.23323052,USB LS and FS,Byte '24' (0x18)
8.23323116,USB LS and FS,EOP
8.23323176,USB LS and FS,Byte '128' (0x80)
8.2332324,USB LS and FS,Byte Z (0x5A)
8.23323308,USB LS and FS,EOP
8.23396188,USB LS and FS,Byte '128' (0x80)
8.23396252,USB LS and FS,Byte '165' (0xA5)
8.2339632,USB LS and FS,Byte v (0x76)
8.23396388,USB LS and FS,Byte V (0x56)
8.23396452,USB LS and FS,EOP
8.23447836,USB LS and FS,Byte '128' (0x80)
8.234479,USB LS and FS,Byte i (0x69)
8.23447968,USB LS and FS,Byte & (0x26)
8.23448036,USB LS and FS,Byte '24' (0x18)
8.23448104,USB LS and FS,EOP
8.23448164,USB LS and FS,Byte '128' (0x80)
8.23448228,USB LS and FS,Byte Z (0x5A)
8.23448296,USB LS and FS,EOP
8.23496192,USB LS and FS,Byte '128' (0x80)
8.23496256,USB LS and FS,Byte '165' (0xA5)
8.23496324,USB LS and FS,Byte w (0x77)
8.23496392,USB LS and FS,Byte '174' (0xAE)
8.23496456,USB LS and FS,EOP
8.2357284,USB LS and FS,Byte '128' (0x80)
8.23572908,USB LS and FS,Byte i (0x69)
8.23572972,USB LS and FS,Byte & (0x26)
8.2357304,USB LS and FS,Byte '24' (0x18)
8.23573108,USB LS and FS,EOP
8.23573168,USB LS and FS,Byte '128' (0x80)
8.23573232,USB LS and FS,Byte Z (0x5A)
8.235733,USB LS and FS,EOP
8.23596196,USB LS and FS,Byte '128' (0x80)
8.2359626,USB LS and FS,Byte '165' (0xA5)
8.23596328,USB LS and FS,Byte x (0x78)
8.23596396,USB LS and FS,Byte '166' (0xA6)
8.2359646,USB LS and FS,EOP
8.236962,USB LS and FS,Byte '128' (0x80)
8.23696268,USB LS and FS,Byte '165' (0xA5)
8.23696332,USB LS and FS,Byte y (0x79)
8.236964,USB LS and FS,Byte ^ (0x5E)
8.23696468,USB LS and FS,EOP
8.23697848,USB LS and FS,Byte '128' (0x80)
8.23697912,USB LS and FS,Byte i (0x69)
8.2369798,USB LS and FS,Byte & (0x26)
8.23698048,USB LS and FS,Byte '24' (0x18)
8.23698116,USB LS and FS,EOP
8.2369818,USB LS and FS,Byte '128' (0x80)
8.23698244,USB LS and FS,Byte Z (0x5A)
8.23698312,USB LS and FS,EOP
8.23796204,USB LS and FS,Byte '128' (0x80)
8.23796272,USB LS and FS,Byte '165' (0xA5)
8.2379634,USB LS and FS,Byte z (0x7A)
8.23796404,USB LS and FS,Byte '30' (0x1E)
8.23796472,USB LS and FS,EOP
8.2382286,USB LS and FS,Byte '128' (0x80)
8.23822928,USB LS and FS,Byte i (0x69)
8.23822996,USB LS and FS,Byte & (0x26)
8.2382306,USB LS and FS,Byte '24' (0x18)
8.23823128,USB LS and FS,EOP
8.23823192,USB LS and FS,Byte '128' (0x80)
8.23823256,USB LS and FS,Byte Z (0x5A)
8.23823324,USB LS and FS,EOP
8.23896208,USB LS and FS,Byte '128' (0x80)
8.23896276,USB LS and FS,Byte '165' (0xA5)
8.2389634,USB LS and FS,Byte { (0x7B)
8.23896408,USB LS and FS,Byte '230' (0xE6)
8.23896476,USB LS and FS,EOP
8.23947876,USB LS and FS,Byte '128' (0x80)
8.23947944,USB LS and FS,Byte i (0x69)
8.23948008,USB LS and FS,Byte & (0x26)
8.23948076,USB LS and FS,Byte '24' (0x18)
8.23948144,USB LS and FS,EOP
8.23948196,USB LS and FS,Byte '128' (0x80)
8.23948264,USB LS and FS,Byte Z (0x5A)
8.23948328,USB LS and FS,EOP
8.23996212,USB LS and FS,Byte '128' (0x80)
8.2399628,USB LS and FS,Byte '165' (0xA5)
8.23996348,USB LS and FS,Byte | (0x7C)
8.23996412,USB LS and FS,Byte '158' (0x9E)
8.2399648,USB LS and FS,EOP
8.24072864,USB LS and FS,Byte '128' (0x80)
8.24072932,USB LS and FS,Byte i (0x69)
8.24072996,USB LS and FS,Byte & (0x26)
8.24073064,USB LS and FS,Byte '24' (0x18)
8.24073132,USB LS and FS,EOP
8.24073192,USB LS and FS,Byte '128' (0x80)
8.24073256,USB LS and FS,Byte Z (0x5A)
8.24073324,USB LS and FS,EOP
8.2409622,USB LS and FS,Byte '128' (0x80)
8.24096284,USB LS and FS,Byte '165' (0xA5)
8.24096352,USB LS and FS,Byte } (0x7D)
8.2409642,USB LS and FS,Byte f (0x66)
8.24096488,USB LS and FS,EOP
8.24196224,USB LS and FS,Byte '128' (0x80)
8.24196288,USB LS and FS,Byte '165' (0xA5)
8.24196356,USB LS and FS,Byte ~ (0x7E)
8.24196432,USB LS and FS,Byte & (0x26)
8.241965,USB LS and FS,EOP
8.24197868,USB LS and FS,Byte '128' (0x80)
8.24197936,USB LS and FS,Byte i (0x69)
8.24198004,USB LS and FS,Byte & (0x26)
8.24198068,USB LS and FS,Byte '24' (0x18)
8.24198136,USB LS and FS,EOP
8.24198196,USB LS and FS,Byte '128' (0x80)
8.24198264,USB LS and FS,Byte Z (0x5A)
8.24198328,USB LS and FS,EOP
8.24296228,USB LS and FS,Byte '128' (0x80)
8.24296292,USB LS and FS,Byte '165' (0xA5)
8.2429636,USB LS and FS,Byte '127' (0x7F)
8.24296436,USB LS and FS,Byte '222' (0xDE)
8.24296504,USB LS and FS,EOP
8.24322876,USB LS and FS,Byte '128' (0x80)
8.24322944,USB LS and FS,Byte i (0x69)
8.24323012,USB LS and FS,Byte & (0x26)
8.24323076,USB LS and FS,Byte '24' (0x18)
8.24323144,USB LS and FS,EOP
8.24323208,USB LS and FS,Byte '128' (0x80)
8.24323276,USB LS and FS,Byte Z (0x5A)
8.24323344,USB LS and FS,EOP
8.24396232,USB LS and FS,Byte '128' (0x80)
8.24396296,USB LS and FS,Byte '165' (0xA5)
8.24396364,USB LS and FS,Byte '128' (0x80)
8.24396432,USB LS and FS,Byte V (0x56)
8.243965,USB LS and FS,EOP
8.244479,USB LS and FS,Byte '128' (0x80)
8.24447968,USB LS and FS,Byte i (0x69)
8.24448032,USB LS and FS,Byte & (0x26)
8.244481,USB LS and FS,Byte '24' (0x18)
8.24448168,USB LS and FS,EOP
8.24448228,USB LS and FS,Byte '128' (0x80)
8.24448296,USB LS and FS,Byte Z (0x5A)
8.24448364,USB LS and FS,EOP
8.24496236,USB LS and FS,Byte '128' (0x80)
8.24496304,USB LS and FS,Byte '165' (0xA5)
8.24496372,USB LS and FS,Byte '129' (0x81)
8.24496436,USB LS and FS,Byte '174' (0xAE)
8.24496504,USB LS and FS,EOP
8.24572888,USB LS and FS,Byte '128' (0x80)
8.24572952,USB LS and FS,Byte i (0x69)
8.2457302,USB LS and FS,Byte & (0x26)
8.24573088,USB LS and FS,Byte '24' (0x18)
8.24573156,USB LS and FS,EOP
8.24573216,USB LS and FS,Byte '128' (0x80)
8.24573284,USB LS and FS,Byte Z (0x5A)
8.24573352,USB LS and FS,EOP
8.2459624,USB LS and FS,Byte '128' (0x80)
8.24596308,USB LS and FS,Byte '165' (0xA5)
8.24596376,USB LS and FS,Byte '130' (0x82)
8.2459644,USB LS and FS,Byte '238' (0xEE)
8.24596508,USB LS and FS,EOP
8.24696244,USB LS and FS,Byte '128' (0x80)
8.24696312,USB LS and FS,Byte '165' (0xA5)
8.2469638,USB LS and FS,Byte '131' (0x83)
8.24696444,USB LS and FS,Byte '22' (0x16)
8.24696512,USB LS and FS,EOP
8.24697892,USB LS and FS,Byte '128' (0x80)
8.2469796,USB LS and FS,Byte i (0x69)
8.24698024,USB LS and FS,Byte & (0x26)
8.24698092,USB LS and FS,Byte '24' (0x18)
8.2469816,USB LS and FS,EOP
8.2469822,USB LS and FS,Byte '128' (0x80)
8.24698288,USB LS and FS,Byte Z (0x5A)
8.24698356,USB LS and FS,EOP
8.24796248,USB LS and FS,Byte '128' (0x80)
8.24796316,USB LS and FS,Byte '165' (0xA5)
8.24796384,USB LS and FS,Byte '132' (0x84)
8.24796448,USB LS and FS,Byte n (0x6E)
8.24796516,USB LS and FS,EOP
8.24822896,USB LS and FS,Byte '128' (0x80)
8.24822964,USB LS and FS,Byte i (0x69)
8.24823032,USB LS and FS,Byte & (0x26)
8.24823096,USB LS and FS,Byte '24' (0x18)
8.24823164,USB LS and FS,EOP
8.24823216,USB LS and FS,Byte '128' (0x80)
8.24823284,USB LS and FS,Byte Z (0x5A)
8.24823352,USB LS and FS,EOP
8.24896256,USB LS and FS,Byte '128' (0x80)
8.2489632,USB LS and FS,Byte '165' (0xA5)
8.24896388,USB LS and FS,Byte '133' (0x85)
8.24896456,USB LS and FS,Byte '150' (0x96)
8.24896524,USB LS and FS,EOP
8.24947908,USB LS and FS,Byte '128' (0x80)
8.24947976,USB LS and FS,Byte i (0x69)
8.24948044,USB LS and FS,Byte & (0x26)
8.24948108,USB LS and FS,Byte '24' (0x18)
8.24948176,USB LS and FS,EOP
8.24948236,USB LS and FS,Byte '128' (0x80)
8.24948304,USB LS and FS,Byte Z (0x5A)
8.24948372,USB LS and FS,EOP
8.2499626,USB LS and FS,Byte '128' (0x80)
8.24996324,USB LS and FS,Byte '165' (0xA5)
8.24996392,USB LS and FS,Byte '134' (0x86)
8.2499646,USB LS and FS,Byte '214' (0xD6)
8.24996528,USB LS and FS,EOP
8.25072908,USB LS and FS,Byte '128' (0x80)
8.25072976,USB LS and FS,Byte i (0x69)
8.25073044,USB LS and FS,Byte & (0x26)
8.25073108,USB LS and FS,Byte '24' (0x18)
8.25073176,USB LS and FS,EOP
8.25073232,USB LS and FS,Byte '128' (0x80)
8.250733,USB LS and FS,Byte Z (0x5A)
