name,type,start_time,duration,value
USB LS and FS,v1frame,6.75200169,2.81E-06,Error packet
USB LS and FS,v1frame,6.752005,1.50E-06,Error packet
USB LS and FS,v1frame,6.75235531,2.81E-06,Error packet
USB LS and FS,v1frame,6.75325175,2.81E-06,Error packet
USB LS and FS,v1frame,6.75325506,1.50E-06,Error packet
USB LS and FS,v1frame,6.75335537,2.81E-06,Error packet
USB LS and FS,v1frame,6.75435544,2.50E-07,Error packet
USB LS and FS,v1frame,6.75435569,2.50E-07,Error packet
USB LS and FS,v1frame,6.75435631,1.25E-07,Error packet
USB LS and FS,v1frame,6.75435675,7.50E-07,Error packet
USB LS and FS,v1frame,6.75435744,8.75E-07,Error packet
USB LS and FS,v1frame,6.75450206,2.81E-06,Error packet
USB LS and FS,v1frame,6.75450544,1.38E-06,Error packet
USB LS and FS,v1frame,6.75535544,1.25E-07,Error packet
USB LS and FS,v1frame,6.75535556,2.50E-07,Error packet
USB LS and FS,v1frame,6.75535581,1.75E-06,Error packet
USB LS and FS,v1frame,6.75575187,1.88E-07,Error packet
USB LS and FS,v1frame,6.75575206,2.50E-07,Error packet
USB LS and FS,v1frame,6.75575231,1.00E-06,Error packet
USB LS and FS,v1frame,6.75575331,5.00E-07,Error packet
USB LS and FS,v1frame,6.75575381,2.50E-07,Error packet
USB LS and FS,v1frame,6.75575419,1.25E-07,Error packet
USB LS and FS,v1frame,6.75575431,3.75E-07,Error packet
USB LS and FS,v1frame,6.75575513,1.50E-06,Error packet
USB LS and FS,v1frame,6.7563555,1.88E-07,Error packet
USB LS and FS,v1frame,6.75635569,7.50E-07,Error packet
USB LS and FS,v1frame,6.75635644,2.50E-07,Error packet
USB LS and FS,v1frame,6.756358,3.75E-07,Error packet
USB LS and FS,v1frame,6.75700194,2.81E-06,Error packet
USB LS and FS,v1frame,6.75700519,1.50E-06,Error packet
USB LS and FS,v1frame,6.75735556,5.00E-07,Error packet
USB LS and FS,v1frame,6.75735644,8.75E-07,Error packet
USB LS and FS,v1frame,6.75825206,2.81E-06,Error packet
USB LS and FS,v1frame,6.75825531,1.50E-06,Error packet
USB LS and FS,v1frame,6.75835569,2.75E-06,Error packet
USB LS and FS,v1frame,6.75935563,2.81E-06,Error packet
USB LS and FS,v1frame,6.75950238,2.75E-06,Error packet
USB LS and FS,v1frame,6.75950569,1.38E-06,Error packet
USB LS and FS,v1frame,6.76035569,2.81E-06,Error packet
USB LS and FS,v1frame,6.76075225,5.00E-07,Error packet
USB LS and FS,v1frame,6.76075363,1.25E-07,Error packet
USB LS and FS,v1frame,6.76075375,2.50E-07,Error packet
USB LS and FS,v1frame,6.760754,2.50E-07,Error packet
USB LS and FS,v1frame,6.76075425,5.00E-07,Error packet
USB LS and FS,v1frame,6.76075475,3.13E-07,Error packet
USB LS and FS,v1frame,6.76075556,1.38E-06,Error packet
USB LS and FS,v1frame,6.76135581,2.75E-06,Error packet
USB LS and FS,v1frame,6.76200213,1.25E-07,Error packet
USB LS and FS,v1frame,6.76200225,2.50E-07,Error packet
USB LS and FS,v1frame,6.7620025,5.00E-07,Error packet
USB LS and FS,v1frame,6.76200356,1.88E-07,Error packet
USB LS and FS,v1frame,6.76200388,1.25E-07,Error packet
USB LS and FS,v1frame,6.762004,2.50E-07,Error packet
USB LS and FS,v1frame,6.76200425,2.50E-07,Error packet
USB LS and FS,v1frame,6.7620045,2.50E-07,Error packet
USB LS and FS,v1frame,6.76200475,2.50E-07,Error packet
USB LS and FS,v1frame,6.76200544,1.38E-06,Error packet
USB LS and FS,v1frame,6.76235581,2.50E-07,Error packet
USB LS and FS,v1frame,6.76235606,2.56E-06,Error packet
USB LS and FS,v1frame,6.76325231,2.75E-06,Error packet
USB LS and FS,v1frame,6.76325556,1.38E-06,Error packet
USB LS and FS,v1frame,6.76335581,2.81E-06,Error packet
USB LS and FS,v1frame,6.76435587,2.81E-06,Error packet
USB LS and FS,v1frame,6.76450244,2.81E-06,Error packet
USB LS and FS,v1frame,6.76450569,1.50E-06,Error packet
USB LS and FS,v1frame,6.765356,2.75E-06,Error packet
USB LS and FS,v1frame,6.7657525,1.88E-07,Error packet
USB LS and FS,v1frame,6.76575269,2.50E-07,Error packet
USB LS and FS,v1frame,6.76575294,1.00E-06,Error packet
USB LS and FS,v1frame,6.76575394,5.00E-07,Error packet
USB LS and FS,v1frame,6.76575444,2.50E-07,Error packet
USB LS and FS,v1frame,6.76575481,1.25E-07,Error packet
USB LS and FS,v1frame,6.76575494,3.75E-07,Error packet
USB LS and FS,v1frame,6.76575581,1.38E-06,Error packet
USB LS and FS,v1frame,6.76635594,2.94E-06,Error packet
USB LS and FS,v1frame,6.76700237,2.81E-06,Error packet
USB LS and FS,v1frame,6.76700569,1.50E-06,Error packet
USB LS and FS,v1frame,6.767356,1.87E-07,Error packet
USB LS and FS,v1frame,6.76735619,7.50E-07,Error packet
USB LS and FS,v1frame,6.76735694,2.50E-07,Error packet
USB LS and FS,v1frame,6.76735744,5.00E-07,Error packet
USB LS and FS,v1frame,6.76735825,1.88E-07,Error packet
USB LS and FS,v1frame,6.76825244,1.88E-07,Error packet
USB LS and FS,v1frame,6.76825262,2.50E-07,Error packet
USB LS and FS,v1frame,6.76825287,1.00E-06,Error packet
USB LS and FS,v1frame,6.76825388,5.00E-07,Error packet
USB LS and FS,v1frame,6.76825437,2.50E-07,Error packet
USB LS and FS,v1frame,6.76825475,1.25E-07,Error packet
USB LS and FS,v1frame,6.76825488,3.75E-07,Error packet
USB LS and FS,v1frame,6.76825563,1.50E-06,Error packet
USB LS and FS,v1frame,6.76835606,5.00E-07,Error packet
USB LS and FS,v1frame,6.76835694,6.25E-07,Error packet
USB LS and FS,v1frame,6.76835769,1.25E-07,Error packet
USB LS and FS,v1frame,6.76835781,7.50E-07,Error packet
USB LS and FS,v1frame,6.76835856,3.13E-07,Error packet
USB LS and FS,v1frame,6.76935606,2.94E-06,Error packet
USB LS and FS,v1frame,6.7695025,2.81E-06,Error packet
USB LS and FS,v1frame,6.76950575,1.50E-06,Error packet
USB LS and FS,v1frame,6.77035613,1.88E-07,Error packet
USB LS and FS,v1frame,6.77035631,7.50E-07,Error packet
USB LS and FS,v1frame,6.77035706,2.50E-07,Error packet
USB LS and FS,v1frame,6.77035744,1.25E-07,Error packet
USB LS and FS,v1frame,6.77035788,1.87E-07,Error packet
USB LS and FS,v1frame,6.77035837,1.88E-07,Error packet
USB LS and FS,v1frame,6.77035856,3.75E-07,Error packet
USB LS and FS,v1frame,6.77075281,2.81E-06,Error packet
USB LS and FS,v1frame,6.77075613,1.50E-06,Error packet
USB LS and FS,v1frame,6.77135619,2.50E-06,Error packet
USB LS and FS,v1frame,6.77200269,1.88E-07,Error packet
USB LS and FS,v1frame,6.77200288,2.50E-07,Error packet
USB LS and FS,v1frame,6.77200313,1.00E-06,Error packet
USB LS and FS,v1frame,6.77200412,5.00E-07,Error packet
USB LS and FS,v1frame,6.77200463,2.50E-07,Error packet
USB LS and FS,v1frame,6.772005,1.25E-07,Error packet
USB LS and FS,v1frame,6.77200512,3.75E-07,Error packet
USB LS and FS,v1frame,6.77200594,1.50E-06,Error packet
USB LS and FS,v1frame,6.77235631,2.81E-06,Error packet
USB LS and FS,v1frame,6.77325275,2.75E-06,Error packet
USB LS and FS,v1frame,6.77325606,1.38E-06,Error packet
USB LS and FS,v1frame,6.77335625,2.81E-06,Error packet
USB LS and FS,v1frame,6.77435631,2.81E-06,Error packet
USB LS and FS,v1frame,6.77450281,2.75E-06,Error packet
USB LS and FS,v1frame,6.774506,1.50E-06,Error packet
USB LS and FS,v1frame,6.77535638,2.81E-06,Error packet
USB LS and FS,v1frame,6.77575281,2.81E-06,Error packet
USB LS and FS,v1frame,6.77575613,1.50E-06,Error packet
USB LS and FS,v1frame,6.7763565,2.75E-06,Error packet
USB LS and FS,v1frame,6.77700306,1.88E-07,Error packet
USB LS and FS,v1frame,6.77700325,2.50E-07,Error packet
USB LS and FS,v1frame,6.7770035,1.00E-06,Error packet
USB LS and FS,v1frame,6.7770045,5.00E-07,Error packet
USB LS and FS,v1frame,6.777005,2.50E-07,Error packet
USB LS and FS,v1frame,6.77700537,1.25E-07,Error packet
USB LS and FS,v1frame,6.7770055,3.75E-07,Error packet
USB LS and FS,v1frame,6.77700625,1.50E-06,Error packet
USB LS and FS,v1frame,6.77735644,2.81E-06,Error packet
USB LS and FS,v1frame,6.77825287,2.81E-06,Error packet
USB LS and FS,v1frame,6.77825613,1.50E-06,Error packet
USB LS and FS,v1frame,6.7783565,2.81E-06,Error packet
USB LS and FS,v1frame,6.77935656,2.50E-07,Error packet
USB LS and FS,v1frame,6.77935681,2.50E-07,Error packet
USB LS and FS,v1frame,6.77935744,1.25E-07,Error packet
USB LS and FS,v1frame,6.77935831,1.06E-06,Error packet
USB LS and FS,v1frame,6.77950294,2.81E-06,Error packet
USB LS and FS,v1frame,6.77950625,1.50E-06,Error packet
USB LS and FS,v1frame,6.78035656,1.25E-07,Error packet
USB LS and FS,v1frame,6.78035669,2.50E-07,Error packet
USB LS and FS,v1frame,6.78035694,1.00E-06,Error packet
USB LS and FS,v1frame,6.78035831,1.25E-07,Error packet
USB LS and FS,v1frame,6.78035844,5.00E-07,Error packet
USB LS and FS,v1frame,6.780753,1.88E-07,Error packet
USB LS and FS,v1frame,6.78075319,1.75E-06,Error packet
USB LS and FS,v1frame,6.78075494,2.50E-07,Error packet
USB LS and FS,v1frame,6.78075531,1.25E-07,Error packet
USB LS and FS,v1frame,6.78075544,3.75E-07,Error packet
USB LS and FS,v1frame,6.78075631,1.50E-06,Error packet
USB LS and FS,v1frame,6.78135662,1.88E-07,Error packet
USB LS and FS,v1frame,6.78135681,7.50E-07,Error packet
USB LS and FS,v1frame,6.78135756,2.50E-07,Error packet
USB LS and FS,v1frame,6.78135837,1.88E-07,Error packet
USB LS and FS,v1frame,6.78200331,2.81E-06,Error packet
USB LS and FS,v1frame,6.78200669,1.38E-06,Error packet
USB LS and FS,v1frame,6.78235669,5.00E-07,Error packet
USB LS and FS,v1frame,6.78235756,8.75E-07,Error packet
USB LS and FS,v1frame,6.78235844,1.06E-06,Error packet
USB LS and FS,v1frame,6.78325319,2.81E-06,Error packet
USB LS and FS,v1frame,6.78325656,1.38E-06,Error packet
USB LS and FS,v1frame,6.78335675,2.81E-06,Error packet
USB LS and FS,v1frame,6.78435675,2.81E-06,Error packet
USB LS and FS,v1frame,6.78450319,2.50E-07,Error packet
USB LS and FS,v1frame,6.78450344,2.56E-06,Error packet
USB LS and FS,v1frame,6.78450644,1.50E-06,Error packet
USB LS and FS,v1frame,6.78535681,2.81E-06,Error packet
USB LS and FS,v1frame,6.78575331,2.75E-06,Error packet
USB LS and FS,v1frame,6.78575656,1.38E-06,Error packet
USB LS and FS,v1frame,6.78635694,2.75E-06,Error packet
USB LS and FS,v1frame,6.7870035,2.75E-06,Error packet
USB LS and FS,v1frame,6.78700669,1.50E-06,Error packet
USB LS and FS,v1frame,6.78735688,2.81E-06,Error packet
USB LS and FS,v1frame,6.78825363,2.81E-06,Error packet
USB LS and FS,v1frame,6.78825681,1.50E-06,Error packet
USB LS and FS,v1frame,6.78835694,2.81E-06,Error packet
USB LS and FS,v1frame,6.789357,1.75E-06,Error packet
USB LS and FS,v1frame,6.78935875,1.13E-06,Error packet
USB LS and FS,v1frame,6.78950338,2.81E-06,Error packet
USB LS and FS,v1frame,6.78950669,1.50E-06,Error packet
USB LS and FS,v1frame,6.79035712,2.75E-06,Error packet
USB LS and FS,v1frame,6.79075344,2.81E-06,Error packet
USB LS and FS,v1frame,6.79075681,1.38E-06,Error packet
USB LS and FS,v1frame,6.79135706,2.94E-06,Error packet
USB LS and FS,v1frame,6.79200363,2.75E-06,Error packet
USB LS and FS,v1frame,6.79200694,1.38E-06,Error packet
USB LS and FS,v1frame,6.79235712,1.88E-07,Error packet
USB LS and FS,v1frame,6.79235731,2.50E-07,Error packet
USB LS and FS,v1frame,6.79235756,5.00E-07,Error packet
USB LS and FS,v1frame,6.79235806,2.50E-07,Error packet
USB LS and FS,v1frame,6.79235863,1.87E-07,Error packet
USB LS and FS,v1frame,6.79235894,1.25E-07,Error packet
USB LS and FS,v1frame,6.79325381,2.81E-06,Error packet
USB LS and FS,v1frame,6.79325713,1.50E-06,Error packet
USB LS and FS,v1frame,6.79335719,2.50E-07,Error packet
USB LS and FS,v1frame,6.79335744,2.50E-07,Error packet
USB LS and FS,v1frame,6.79335806,1.25E-07,Error packet
USB LS and FS,v1frame,6.79335869,7.50E-07,Error packet
USB LS and FS,v1frame,6.79335944,2.50E-07,Error packet
USB LS and FS,v1frame,6.79335969,3.13E-07,Error packet
USB LS and FS,v1frame,6.79435719,3.75E-07,Error packet
USB LS and FS,v1frame,6.79435756,1.00E-06,Error packet
USB LS and FS,v1frame,6.79435856,2.50E-07,Error packet
USB LS and FS,v1frame,6.79435881,2.50E-07,Error packet
USB LS and FS,v1frame,6.79435906,1.06E-06,Error packet
USB LS and FS,v1frame,6.79450362,2.81E-06,Error packet
USB LS and FS,v1frame,6.79450694,1.38E-06,Error packet
USB LS and FS,v1frame,6.79535725,1.88E-07,Error packet
USB LS and FS,v1frame,6.79535744,7.50E-07,Error packet
USB LS and FS,v1frame,6.79535819,2.50E-07,Error packet
USB LS and FS,v1frame,6.79535881,8.75E-07,Error packet
USB LS and FS,v1frame,6.79535969,3.75E-07,Error packet
USB LS and FS,v1frame,6.79575369,5.00E-07,Error packet
USB LS and FS,v1frame,6.79575506,1.44E-06,Error packet
USB LS and FS,v1frame,6.79575706,1.38E-06,Error packet
USB LS and FS,v1frame,6.79635731,2.81E-06,Error packet
USB LS and FS,v1frame,6.79700375,2.50E-07,Error packet
USB LS and FS,v1frame,6.797004,2.50E-07,Error packet
USB LS and FS,v1frame,6.7970045,2.50E-07,Error packet
USB LS and FS,v1frame,6.79700513,1.25E-07,Error packet
USB LS and FS,v1frame,6.79700525,2.50E-07,Error packet
USB LS and FS,v1frame,6.7970055,2.50E-07,Error packet
USB LS and FS,v1frame,6.79700575,5.00E-07,Error packet
USB LS and FS,v1frame,6.79700625,3.12E-07,Error packet
USB LS and FS,v1frame,6.79700694,1.50E-06,Error packet
USB LS and FS,v1frame,6.79735744,2.81E-06,Error packet
USB LS and FS,v1frame,6.798254,2.75E-06,Error packet
USB LS and FS,v1frame,6.79825713,1.50E-06,Error packet
USB LS and FS,v1frame,6.79835738,2.81E-06,Error packet
USB LS and FS,v1frame,6.79935744,2.81E-06,Error packet
USB LS and FS,v1frame,6.79950406,2.81E-06,Error packet
USB LS and FS,v1frame,6.79950744,1.38E-06,Error packet
USB LS and FS,v1frame,6.8003575,2.81E-06,Error packet
USB LS and FS,v1frame,6.800754,2.75E-06,Error packet
USB LS and FS,v1frame,6.80075731,1.38E-06,Error packet
USB LS and FS,v1frame,6.80135762,2.75E-06,Error packet
USB LS and FS,v1frame,6.80200394,2.81E-06,Error packet
USB LS and FS,v1frame,6.80200725,1.50E-06,Error packet
USB LS and FS,v1frame,6.80235756,2.81E-06,Error packet
USB LS and FS,v1frame,6.803254,2.81E-06,Error packet
USB LS and FS,v1frame,6.80325731,1.38E-06,Error packet
USB LS and FS,v1frame,6.80335763,2.81E-06,Error packet
USB LS and FS,v1frame,6.80435775,5.62E-07,SYNC
USB LS and FS,v1frame,6.80435831,6.88E-07,PID SOF
USB LS and FS,v1frame,6.804359,8.75E-07,Frame # 0x72E
USB LS and FS,v1frame,6.80435988,4.38E-07,CRC OK 0x16
USB LS and FS,v1frame,6.80436031,2.50E-07,EOP
USB LS and FS,v1frame,6.80450444,2.75E-06,Error packet
USB LS and FS,v1frame,6.80450769,1.38E-06,Error packet
USB LS and FS,v1frame,6.80535769,1.25E-07,Error packet
USB LS and FS,v1frame,6.80535781,2.50E-07,Error packet
USB LS and FS,v1frame,6.80535806,1.50E-06,Error packet
USB LS and FS,v1frame,6.80535956,5.00E-07,Error packet
USB LS and FS,v1frame,6.80536006,2.50E-07,Error packet
USB LS and FS,v1frame,6.80536031,1.88E-07,Error packet
USB LS and FS,v1frame,6.80575425,2.75E-06,Error packet
USB LS and FS,v1frame,6.80575756,1.38E-06,Error packet
USB LS and FS,v1frame,6.80635775,1.88E-07,Error packet
USB LS and FS,v1frame,6.80635794,7.50E-07,Error packet
USB LS and FS,v1frame,6.80635869,2.50E-07,Error packet
USB LS and FS,v1frame,6.80635906,1.25E-07,Error packet
USB LS and FS,v1frame,6.80635919,5.00E-07,Error packet
USB LS and FS,v1frame,6.80636,5.63E-07,Error packet
USB LS and FS,v1frame,6.80700419,2.81E-06,Error packet
USB LS and FS,v1frame,6.80700744,1.50E-06,Error packet
USB LS and FS,v1frame,6.80735781,5.00E-07,Error packet
USB LS and FS,v1frame,6.80735869,6.25E-07,Error packet
USB LS and FS,v1frame,6.80735931,1.31E-06,Error packet
USB LS and FS,v1frame,6.80825437,2.75E-06,Error packet
USB LS and FS,v1frame,6.80825756,1.38E-06,Error packet
USB LS and FS,v1frame,6.80835781,2.81E-06,Error packet
USB LS and FS,v1frame,6.80935787,2.81E-06,Error packet
USB LS and FS,v1frame,6.80950431,2.50E-07,Error packet
USB LS and FS,v1frame,6.80950456,7.50E-07,Error packet
USB LS and FS,v1frame,6.80950581,1.38E-06,Error packet
USB LS and FS,v1frame,6.8095075,1.50E-06,Error packet
USB LS and FS,v1frame,6.81035794,2.81E-06,Error packet
USB LS and FS,v1frame,6.81075456,2.81E-06,Error packet
USB LS and FS,v1frame,6.81075781,1.50E-06,Error packet
USB LS and FS,v1frame,6.81135806,2.75E-06,Error packet
USB LS and FS,v1frame,6.81200437,1.25E-07,Error packet
USB LS and FS,v1frame,6.8120045,2.50E-07,Error packet
USB LS and FS,v1frame,6.81200475,5.00E-07,Error packet
USB LS and FS,v1frame,6.81200581,1.88E-07,Error packet
USB LS and FS,v1frame,6.81200612,1.25E-07,Error packet
USB LS and FS,v1frame,6.81200625,2.50E-07,Error packet
USB LS and FS,v1frame,6.8120065,2.50E-07,Error packet
USB LS and FS,v1frame,6.81200675,2.50E-07,Error packet
USB LS and FS,v1frame,6.812007,1.88E-07,Error packet
USB LS and FS,v1frame,6.81200769,1.50E-06,Error packet
USB LS and FS,v1frame,6.812358,2.81E-06,Error packet
USB LS and FS,v1frame,6.81325456,2.75E-06,Error packet
USB LS and FS,v1frame,6.81325781,1.38E-06,Error packet
USB LS and FS,v1frame,6.81335806,2.81E-06,Error packet
USB LS and FS,v1frame,6.81435813,2.81E-06,Error packet
USB LS and FS,v1frame,6.81450475,2.75E-06,Error packet
USB LS and FS,v1frame,6.81450794,1.38E-06,Error packet
USB LS and FS,v1frame,6.81535825,2.75E-06,Error packet
USB LS and FS,v1frame,6.81575481,2.81E-06,Error packet
USB LS and FS,v1frame,6.81575813,1.50E-06,Error packet
USB LS and FS,v1frame,6.81635819,2.81E-06,Error packet
USB LS and FS,v1frame,6.81700475,2.81E-06,Error packet
USB LS and FS,v1frame,6.817008,1.50E-06,Error packet
USB LS and FS,v1frame,6.81735825,1.88E-07,Error packet
USB LS and FS,v1frame,6.81735844,2.50E-07,Error packet
USB LS and FS,v1frame,6.81735869,5.00E-07,Error packet
USB LS and FS,v1frame,6.81735919,2.50E-07,Error packet
USB LS and FS,v1frame,6.81736006,1.25E-07,Error packet
USB LS and FS,v1frame,6.81736069,3.75E-07,Error packet
USB LS and FS,v1frame,6.81825469,1.88E-07,Error packet
USB LS and FS,v1frame,6.81825488,2.50E-07,Error packet
USB LS and FS,v1frame,6.81825513,1.00E-06,Error packet
USB LS and FS,v1frame,6.81825612,5.00E-07,Error packet
USB LS and FS,v1frame,6.81825663,2.50E-07,Error packet
USB LS and FS,v1frame,6.818257,1.25E-07,Error packet
USB LS and FS,v1frame,6.81825712,3.75E-07,Error packet
USB LS and FS,v1frame,6.81825806,1.38E-06,Error packet
USB LS and FS,v1frame,6.81835831,2.50E-07,Error packet
USB LS and FS,v1frame,6.81835856,2.50E-07,Error packet
USB LS and FS,v1frame,6.81835919,1.25E-07,Error packet
USB LS and FS,v1frame,6.81835963,1.56E-06,Error packet
USB LS and FS,v1frame,6.81935831,3.75E-07,Error packet
USB LS and FS,v1frame,6.81935869,1.50E-06,Error packet
USB LS and FS,v1frame,6.81936019,7.50E-07,Error packet
USB LS and FS,v1frame,6.81936094,1.88E-07,Error packet
USB LS and FS,v1frame,6.81950475,2.81E-06,Error packet
USB LS and FS,v1frame,6.819508,1.50E-06,Error packet
USB LS and FS,v1frame,6.82035837,1.88E-07,Error packet
USB LS and FS,v1frame,6.82035856,7.50E-07,Error packet
USB LS and FS,v1frame,6.82035931,2.50E-07,Error packet
USB LS and FS,v1frame,6.82036019,1.00E-06,Error packet
USB LS and FS,v1frame,6.820755,2.81E-06,Error packet
USB LS and FS,v1frame,6.82075831,1.50E-06,Error packet
USB LS and FS,v1frame,6.82135844,5.00E-07,Error packet
USB LS and FS,v1frame,6.82135931,2.00E-06,Error packet
USB LS and FS,v1frame,6.822005,2.81E-06,Error packet
USB LS and FS,v1frame,6.82200825,1.50E-06,Error packet
USB LS and FS,v1frame,6.82235856,2.75E-06,Error packet
USB LS and FS,v1frame,6.823255,2.75E-06,Error packet
USB LS and FS,v1frame,6.82325831,1.38E-06,Error packet
USB LS and FS,v1frame,6.8233585,2.81E-06,Error packet
USB LS and FS,v1frame,6.82435856,2.81E-06,Error packet
USB LS and FS,v1frame,6.82451238,2.81E-06,Error packet
USB LS and FS,v1frame,6.82451569,1.50E-06,Error packet
USB LS and FS,v1frame,6.82535869,2.75E-06,Error packet
USB LS and FS,v1frame,6.82575512,2.75E-06,Error packet
USB LS and FS,v1frame,6.82575831,1.50E-06,Error packet
USB LS and FS,v1frame,6.82635875,5.63E-07,SYNC
USB LS and FS,v1frame,6.82635931,6.88E-07,PID SOF
USB LS and FS,v1frame,6.82636,8.75E-07,Frame # 0x744
USB LS and FS,v1frame,6.82636087,4.38E-07,CRC OK 0x15
USB LS and FS,v1frame,6.82636131,2.50E-07,EOP
USB LS and FS,v1frame,6.82700544,2.75E-06,Error packet
USB LS and FS,v1frame,6.82700869,1.38E-06,Error packet
USB LS and FS,v1frame,6.82735869,2.81E-06,Error packet
USB LS and FS,v1frame,6.82825519,2.81E-06,Error packet
USB LS and FS,v1frame,6.82825856,1.38E-06,Error packet
USB LS and FS,v1frame,6.82835875,2.81E-06,Error packet
USB LS and FS,v1frame,6.82935887,5.63E-07,SYNC
USB LS and FS,v1frame,6.82935944,6.88E-07,PID SOF
USB LS and FS,v1frame,6.82936013,8.75E-07,Frame # 0x747
USB LS and FS,v1frame,6.829361,4.38E-07,CRC OK 0x1D
USB LS and FS,v1frame,6.82936144,2.50E-07,EOP
USB LS and FS,v1frame,6.82950519,2.81E-06,Error packet
USB LS and FS,v1frame,6.82950844,1.50E-06,Error packet
USB LS and FS,v1frame,6.83035881,3.75E-07,Error packet
USB LS and FS,v1frame,6.83035919,1.00E-06,Error packet
USB LS and FS,v1frame,6.83036019,1.00E-06,Error packet
USB LS and FS,v1frame,6.8307555,2.75E-06,Error packet
USB LS and FS,v1frame,6.83075862,1.50E-06,Error packet
USB LS and FS,v1frame,6.83135888,1.88E-07,Error packet
USB LS and FS,v1frame,6.83135906,7.50E-07,Error packet
USB LS and FS,v1frame,6.83135981,2.50E-07,Error packet
USB LS and FS,v1frame,6.83136131,3.75E-07,Error packet
USB LS and FS,v1frame,6.8320055,2.75E-06,Error packet
USB LS and FS,v1frame,6.83200869,1.38E-06,Error packet
USB LS and FS,v1frame,6.83235894,5.00E-07,Error packet
USB LS and FS,v1frame,6.83235981,1.94E-06,Error packet
USB LS and FS,v1frame,6.83325556,2.75E-06,Error packet
USB LS and FS,v1frame,6.83325881,1.38E-06,Error packet
USB LS and FS,v1frame,6.83335894,3.75E-07,Error packet
USB LS and FS,v1frame,6.83335931,2.44E-06,Error packet
USB LS and FS,v1frame,6.834359,1.87E-07,Error packet
USB LS and FS,v1frame,6.83435919,7.50E-07,Error packet
USB LS and FS,v1frame,6.83435994,2.50E-07,Error packet
USB LS and FS,v1frame,6.83436031,1.25E-07,Error packet
USB LS and FS,v1frame,6.83450544,2.50E-07,Error packet
USB LS and FS,v1frame,6.83450569,2.56E-06,Error packet
USB LS and FS,v1frame,6.83450869,1.50E-06,Error packet
USB LS and FS,v1frame,6.83535906,2.81E-06,Error packet
USB LS and FS,v1frame,6.83575556,2.75E-06,Error packet
USB LS and FS,v1frame,6.83575881,1.38E-06,Error packet
USB LS and FS,v1frame,6.83635919,2.75E-06,Error packet
USB LS and FS,v1frame,6.8370055,1.25E-07,Error packet
USB LS and FS,v1frame,6.83700562,2.50E-07,Error packet
USB LS and FS,v1frame,6.83700588,5.00E-07,Error packet
USB LS and FS,v1frame,6.83700694,1.88E-07,Error packet
USB LS and FS,v1frame,6.83700725,1.25E-07,Error packet
USB LS and FS,v1frame,6.83700737,2.50E-07,Error packet
USB LS and FS,v1frame,6.83700763,2.50E-07,Error packet
USB LS and FS,v1frame,6.83700788,2.50E-07,Error packet
USB LS and FS,v1frame,6.83700812,1.88E-07,Error packet
USB LS and FS,v1frame,6.83700875,1.50E-06,Error packet
USB LS and FS,v1frame,6.83735912,2.81E-06,Error packet
USB LS and FS,v1frame,6.83825575,2.81E-06,Error packet
USB LS and FS,v1frame,6.83825906,1.50E-06,Error packet
USB LS and FS,v1frame,6.83835919,2.81E-06,Error packet
USB LS and FS,v1frame,6.83935925,2.81E-06,Error packet
USB LS and FS,v1frame,6.83950575,2.75E-06,Error packet
USB LS and FS,v1frame,6.83950894,1.50E-06,Error packet
USB LS and FS,v1frame,6.84035938,2.75E-06,Error packet
USB LS and FS,v1frame,6.84075694,2.81E-06,Error packet
USB LS and FS,v1frame,6.84076031,1.38E-06,Error packet
USB LS and FS,v1frame,6.84135931,2.81E-06,Error packet
USB LS and FS,v1frame,6.84200575,2.81E-06,Error packet
USB LS and FS,v1frame,6.842009,1.50E-06,Error packet
USB LS and FS,v1frame,6.84235938,2.81E-06,Error packet
USB LS and FS,v1frame,6.84325612,2.75E-06,Error packet
USB LS and FS,v1frame,6.84325931,1.50E-06,Error packet
USB LS and FS,v1frame,6.84335944,2.50E-07,Error packet
USB LS and FS,v1frame,6.84335969,2.50E-07,Error packet
USB LS and FS,v1frame,6.84336031,1.25E-07,Error packet
USB LS and FS,v1frame,6.84435944,3.75E-07,Error packet
USB LS and FS,v1frame,6.84435981,1.00E-06,Error packet
USB LS and FS,v1frame,6.84450612,2.75E-06,Error packet
USB LS and FS,v1frame,6.84450944,1.38E-06,Error packet
USB LS and FS,v1frame,6.8453595,1.88E-07,Error packet
USB LS and FS,v1frame,6.84535969,7.50E-07,Error packet
USB LS and FS,v1frame,6.84536044,2.50E-07,Error packet
USB LS and FS,v1frame,6.84536181,5.00E-07,Error packet
USB LS and FS,v1frame,6.84575594,2.81E-06,Error packet
USB LS and FS,v1frame,6.84575931,1.38E-06,Error packet
USB LS and FS,v1frame,6.84635956,5.00E-07,Error packet
USB LS and FS,v1frame,6.84636044,8.75E-07,Error packet
USB LS and FS,v1frame,6.84636181,5.63E-07,Error packet
USB LS and FS,v1frame,6.847006,2.81E-06,Error packet
USB LS and FS,v1frame,6.84700919,1.50E-06,Error packet
USB LS and FS,v1frame,6.84735963,2.50E-06,Error packet
USB LS and FS,v1frame,6.84825625,2.75E-06,Error packet
USB LS and FS,v1frame,6.84825937,1.50E-06,Error packet
USB LS and FS,v1frame,6.84835962,2.94E-06,Error packet
USB LS and FS,v1frame,6.84935969,2.81E-06,Error packet
USB LS and FS,v1frame,6.84950637,5.00E-07,Error packet
USB LS and FS,v1frame,6.84950775,3.75E-07,Error packet
USB LS and FS,v1frame,6.84950813,7.50E-07,Error packet
