Time [s],PID,Address,Endpoint,Frame #,Data,CRC
11.66284744,Parsing error,,,,,
11.66284781,Parsing error,,,,,
11.66284888,Parsing error,,,,,
11.66284919,Parsing error,,,,,
11.66284931,Parsing error,,,,,
11.66284956,Parsing error,,,,,
11.66284981,Parsing error,,,,,
11.66285006,Parsing error,,,,,
11.66285081,Parsing error,,,,,
11.66357594,Parsing error,,,,,
11.66357613,Parsing error,,,,,
11.66357638,Parsing error,,,,,
11.66357688,Parsing error,,,,,
11.66357737,Parsing error,,,,,
11.66357775,Parsing error,,,,,
11.66357788,Parsing error,,,,,
11.66357813,Parsing error,,,,,
11.6640975,Parsing error,,,,,
11.66410069,Parsing error,,,,,
11.664576,Parsing error,,,,,
11.66457625,Parsing error,,,,,
11.66457688,Parsing error,,,,,
11.66457781,Parsing error,,,,,
11.66457813,Parsing error,,,,,
11.66457825,Parsing error,,,,,
11.6645785,Parsing error,,,,,
11.6653475,Parsing error,,,,,
11.66535081,Parsing error,,,,,
11.665576,Parsing error,,,,,
11.66557638,Parsing error,,,,,
11.66657606,Parsing error,,,,,
11.6665975,Parsing error,,,,,
11.66659825,Parsing error,,,,,
11.66659888,Parsing error,,,,,
11.666599,Parsing error,,,,,
11.66659925,Parsing error,,,,,
11.6665995,Parsing error,,,,,
11.6666,Parsing error,,,,,
11.66660075,Parsing error,,,,,
11.66757613,Parsing error,,,,,
11.66784775,Parsing error,,,,,
11.66785106,Parsing error,,,,,
11.66857625,Parsing error,,,,,
11.66909775,Parsing error,,,,,
11.669101,Parsing error,,,,,
11.66957619,Parsing error,,,,,
11.67034763,Parsing error,,,,,
11.67035088,Parsing error,,,,,
11.67057638,Parsing error,,,,,
11.67157631,Parsing error,,,,,
11.67159769,Parsing error,,,,,
11.671601,Parsing error,,,,,
11.67257644,Parsing error,,,,,
11.67284781,Parsing error,,,,,
11.67285106,Parsing error,,,,,
11.67357638,Parsing error,,,,,
11.67409806,Parsing error,,,,,
11.67410125,Parsing error,,,,,
11.67457644,Parsing error,,,,,
11.675348,Parsing error,,,,,
11.67535131,Parsing error,,,,,
11.6755765,Parsing error,,,,,
11.67557675,Parsing error,,,,,
11.67557738,Parsing error,,,,,
11.67557831,Parsing error,,,,,
11.6765765,Parsing error,,,,,
11.67657688,Parsing error,,,,,
11.67657838,Parsing error,,,,,
11.67659794,Parsing error,,,,,
11.67660119,Parsing error,,,,,
11.67757656,Parsing error,,,,,
11.67757675,Parsing error,,,,,
11.6775775,Parsing error,,,,,
11.67757838,Parsing error,,,,,
11.67784806,Parsing error,,,,,
11.67785131,Parsing error,,,,,
11.67857663,Parsing error,,,,,
11.67857687,Parsing error,,,,,
11.6785775,Parsing error,,,,,
11.67857794,Parsing error,,,,,
11.67857844,Parsing error,,,,,
11.67857919,Parsing error,,,,,
11.67909819,Parsing error,,,,,
11.67910144,Parsing error,,,,,
11.67910162,Parsing error,,,,,
11.67957675,Parsing error,,,,,
11.68034837,Parsing error,,,,,
11.68035156,Parsing error,,,,,
11.68057669,Parsing error,,,,,
11.68157675,Parsing error,,,,,
11.68159813,Parsing error,,,,,
11.6815985,Parsing error,,,,,
11.68159956,Parsing error,,,,,
11.68160025,Parsing error,,,,,
11.6816005,Parsing error,,,,,
11.68160144,Parsing error,,,,,
11.68160163,Parsing error,,,,,
11.68257688,Parsing error,,,,,
11.68284819,Parsing error,,,,,
11.68285138,Parsing error,,,,,
11.68285175,Parsing error,,,,,
11.68357694,SOF,,,0x23D,,0x13
11.68409831,Parsing error,,,,,
11.68410163,Parsing error,,,,,
11.68410188,Parsing error,,,,,
11.68410288,Parsing error,,,,,
11.68457687,Parsing error,,,,,
11.68534856,Parsing error,,,,,
11.68534875,Parsing error,,,,,
11.685349,Parsing error,,,,,
11.68535,Parsing error,,,,,
11.6853505,Parsing error,,,,,
11.68535087,Parsing error,,,,,
11.685351,Parsing error,,,,,
11.68535181,Parsing error,,,,,
11.685352,Parsing error,,,,,
11.68535225,Parsing error,,,,,
11.68535306,Parsing error,,,,,
11.68557694,Parsing error,,,,,
11.68557894,Parsing error,,,,,
11.68657706,Parsing error,,,,,
11.6865985,Parsing error,,,,,
11.68659869,Parsing error,,,,,
11.68660044,Parsing error,,,,,
11.68660081,Parsing error,,,,,
11.68660094,Parsing error,,,,,
11.68660175,Parsing error,,,,,
11.68660187,Parsing error,,,,,
11.68660213,Parsing error,,,,,
11.687577,Parsing error,,,,,
11.68757713,Parsing error,,,,,
11.68757738,Parsing error,,,,,
11.68757863,Parsing error,,,,,
11.68784844,Parsing error,,,,,
11.68785175,Parsing error,,,,,
11.687852,Parsing error,,,,,
11.687853,Parsing error,,,,,
11.68857706,Parsing error,,,,,
11.68857725,Parsing error,,,,,
11.6885775,Parsing error,,,,,
11.688578,Parsing error,,,,,
11.68857856,Parsing error,,,,,
11.68857875,Parsing error,,,,,
11.688579,Parsing error,,,,,
11.68857925,Parsing error,,,,,
11.6890985,Parsing error,,,,,
11.68909869,Parsing error,,,,,
11.68909894,Parsing error,,,,,
11.68909994,Parsing error,,,,,
11.68910044,Parsing error,,,,,
11.68910081,Parsing error,,,,,
11.68910094,Parsing error,,,,,
11.68910175,Parsing error,,,,,
11.68910188,Parsing error,,,,,
11.68910213,Parsing error,,,,,
11.68957713,Parsing error,,,,,
11.68957738,Parsing error,,,,,
11.689578,Parsing error,,,,,
11.68957862,Parsing error,,,,,
11.689579,Parsing error,,,,,
11.68957969,Parsing error,,,,,
11.69034881,Parsing error,,,,,
11.69035206,Parsing error,,,,,
11.69035225,Parsing error,,,,,
11.6903525,Parsing error,,,,,
11.69035331,Parsing error,,,,,
11.69057713,Parsing error,,,,,
11.6905775,Parsing error,,,,,
11.69057963,Parsing error,,,,,
11.69057975,Parsing error,,,,,
11.69157719,Parsing error,,,,,
11.69157738,Parsing error,,,,,
11.69157812,Parsing error,,,,,
11.69157875,Parsing error,,,,,
11.69159888,Parsing error,,,,,
11.691602,Parsing error,,,,,
11.69160212,Parsing error,,,,,
11.69160238,Parsing error,,,,,
11.69257725,Parsing error,,,,,
11.69284875,Parsing error,,,,,
11.69285188,Parsing error,,,,,
11.692852,Parsing error,,,,,
11.69285225,Parsing error,,,,,
11.69357738,Parsing error,,,,,
11.69409869,Parsing error,,,,,
11.694102,Parsing error,,,,,
11.69410213,Parsing error,,,,,
11.69410238,Parsing error,,,,,
11.69457731,Parsing error,,,,,
11.695349,Parsing error,,,,,
11.69535212,Parsing error,,,,,
11.69535225,Parsing error,,,,,
11.6953525,Parsing error,,,,,
11.69557737,Parsing error,,,,,
11.69657744,Parsing error,,,,,
11.69659894,Parsing error,,,,,
11.69660219,Parsing error,,,,,
11.69660237,Parsing error,,,,,
11.69660263,Parsing error,,,,,
11.69660344,Parsing error,,,,,
11.69757756,Parsing error,,,,,
11.69784894,Parsing error,,,,,
11.69784906,Parsing error,,,,,
11.69784931,Parsing error,,,,,
11.69785038,Parsing error,,,,,
11.69785069,Parsing error,,,,,
11.69785081,Parsing error,,,,,
11.69785106,Parsing error,,,,,
11.69785131,Parsing error,,,,,
11.69785156,Parsing error,,,,,
11.69785225,Parsing error,,,,,
11.6978525,Parsing error,,,,,
11.6978535,Parsing error,,,,,
11.6985775,Parsing error,,,,,
11.69909894,Parsing error,,,,,
11.69910219,Parsing error,,,,,
11.69910263,Parsing error,,,,,
11.69957756,Parsing error,,,,,
11.700349,Parsing error,,,,,
11.70035225,Parsing error,,,,,
11.7003525,Parsing error,,,,,
11.70057762,Parsing error,,,,,
11.70057788,Parsing error,,,,,
11.7005785,Parsing error,,,,,
11.70057925,Parsing error,,,,,
11.7005795,Parsing error,,,,,
11.70157763,Parsing error,,,,,
11.70157775,Parsing error,,,,,
11.701578,Parsing error,,,,,
11.70158025,Parsing error,,,,,
11.70159938,Parsing error,,,,,
11.70160263,Parsing error,,,,,
11.70257769,Parsing error,,,,,
11.70257787,Parsing error,,,,,
11.70257813,Parsing error,,,,,
11.70257862,Parsing error,,,,,
11.702579,Parsing error,,,,,
11.70257913,Parsing error,,,,,
11.70257963,Parsing error,,,,,
11.70284925,Parsing error,,,,,
11.70285256,Parsing error,,,,,
11.70357775,Parsing error,,,,,
11.70357863,Parsing error,,,,,
11.70357912,Parsing error,,,,,
11.70357925,Parsing error,,,,,
11.70357963,Parsing error,,,,,
11.70357988,Parsing error,,,,,
11.70358,Parsing error,,,,,
11.70358025,Parsing error,,,,,
11.70409925,Parsing error,,,,,
11.70410244,Parsing error,,,,,
11.70457775,Parsing error,,,,,
11.70457812,Parsing error,,,,,
11.70458013,Parsing error,,,,,
11.70458038,Parsing error,,,,,
11.70534931,Parsing error,,,,,
11.7053525,Parsing error,,,,,
11.70557781,Parsing error,,,,,
11.70657788,Parsing error,,,,,
11.70659938,Parsing error,,,,,
11.70660263,Parsing error,,,,,
11.707578,Parsing error,,,,,
11.70784956,Parsing error,,,,,
11.70784969,Parsing error,,,,,
11.70784994,Parsing error,,,,,
11.707851,Parsing error,,,,,
11.70785131,Parsing error,,,,,
11.70785144,Parsing error,,,,,
11.70785169,Parsing error,,,,,
11.70785194,Parsing error,,,,,
11.70785219,Parsing error,,,,,
11.70785281,Parsing error,,,,,
11.70857794,Parsing error,,,,,
11.70909944,Parsing error,,,,,
11.70909963,Parsing error,,,,,
11.70909988,Parsing error,,,,,
11.70910088,Parsing error,,,,,
11.70910137,Parsing error,,,,,
11.70910175,Parsing error,,,,,
11.70910188,Parsing error,,,,,
11.70910269,Parsing error,,,,,
11.709578,Parsing error,,,,,
11.71034944,Parsing error,,,,,
11.71034962,Parsing error,,,,,
11.71034988,Parsing error,,,,,
11.71035088,Parsing error,,,,,
11.71035138,Parsing error,,,,,
11.71035175,Parsing error,,,,,
11.71035188,Parsing error,,,,,
11.71035275,Parsing error,,,,,
11.71057806,Parsing error,,,,,
11.71157819,Parsing error,,,,,
11.7115995,Parsing error,,,,,
11.71160288,Parsing error,,,,,
11.71257813,Parsing error,,,,,
11.71284969,Parsing error,,,,,
11.712853,Parsing error,,,,,
11.71357819,Parsing error,,,,,
11.71357838,Parsing error,,,,,
11.71357863,Parsing error,,,,,
11.71357913,Parsing error,,,,,
11.71358013,Parsing error,,,,,
11.7135805,Parsing error,,,,,
11.71409988,Parsing error,,,,,
11.71410312,Parsing error,,,,,
11.71457825,Parsing error,,,,,
11.71457913,Parsing error,,,,,
11.71457956,Parsing error,,,,,
11.71458012,Parsing error,,,,,
11.71458038,Parsing error,,,,,
11.71534975,Parsing error,,,,,
11.715353,Parsing error,,,,,
11.71557825,Parsing error,,,,,
11.71557862,Parsing error,,,,,
11.71558062,Parsing error,,,,,
11.71558088,Parsing error,,,,,
11.71657831,Parsing error,,,,,
11.7165785,Parsing error,,,,,
11.71659969,Parsing error,,,,,
11.71659981,Parsing error,,,,,
11.71660156,Parsing error,,,,,
11.71660294,Parsing error,,,,,
11.71757838,Parsing error,,,,,
11.71784981,Parsing error,,,,,
11.71785306,Parsing error,,,,,
11.7185785,Parsing error,,,,,
11.7191,Parsing error,,,,,
11.71910331,Parsing error,,,,,
11.71957844,Parsing error,,,,,
11.72034988,Parsing error,,,,,
11.72035306,Parsing error,,,,,
11.72035344,Parsing error,,,,,
11.7205785,Parsing error,,,,,
11.72157862,Parsing error,,,,,
11.72159994,Parsing error,,,,,
11.72160319,Parsing error,,,,,
11.72257869,SOF,,,0x264,,0x15
11.72285,Parsing error,,,,,
11.72285331,Parsing error,,,,,
11.72285369,Parsing error,,,,,
11.72357863,Parsing error,,,,,
11.72410031,Parsing error,,,,,
11.72410356,Parsing error,,,,,
11.72410381,Parsing error,,,,,
11.72410481,Parsing error,,,,,
11.72457869,Parsing error,,,,,
11.72535169,Parsing error,,,,,
11.72535481,Parsing error,,,,,
11.72557881,SOF,,,0x267,,0x1D
11.72657875,Parsing error,,,,,
11.72657888,Parsing error,,,,,
11.72657913,Parsing error,,,,,
11.72658013,Parsing error,,,,,
11.72660019,Parsing error,,,,,
11.72660344,Parsing error,,,,,
11.72660381,Parsing error,,,,,
11.72757881,Parsing error,,,,,
11.727579,Parsing error,,,,,
11.72757925,Parsing error,,,,,
11.72757975,Parsing error,,,,,
11.72758025,Parsing error,,,,,
11.72758075,Parsing error,,,,,
11.72758125,Parsing error,,,,,
11.72785031,Parsing error,,,,,
11.7278535,Parsing error,,,,,
11.72785369,Parsing error,,,,,
11.72785394,Parsing error,,,,,
11.72785475,Parsing error,,,,,
11.72857888,Parsing error,,,,,
11.72857975,Parsing error,,,,,
11.72858075,Parsing error,,,,,
11.72910038,Parsing error,,,,,
11.72910356,Parsing error,,,,,
11.72910381,Parsing error,,,,,
11.72910481,Parsing error,,,,,
11.72957888,Parsing error,,,,,
11.72957925,Parsing error,,,,,
11.73035063,Parsing error,,,,,
11.73035394,Parsing error,,,,,
11.73035419,Parsing error,,,,,
11.73035519,Parsing error,,,,,
11.73057894,Parsing error,,,,,
11.731579,Parsing error,,,,,
11.73160044,Parsing error,,,,,
11.73160056,Parsing error,,,,,
11.73160081,Parsing error,,,,,
11.73160188,Parsing error,,,,,
11.73160219,Parsing error,,,,,
11.73160231,Parsing error,,,,,
11.73160256,Parsing error,,,,,
11.73160281,Parsing error,,,,,
11.73160306,Parsing error,,,,,
11.73160369,Parsing error,,,,,
11.73160381,Parsing error,,,,,
11.73160406,Parsing error,,,,,
11.73257913,Parsing error,,,,,
11.73285044,Parsing error,,,,,
11.73285369,Parsing error,,,,,
11.73285394,Parsing error,,,,,
11.73285494,Parsing error,,,,,
11.73357906,Parsing error,,,,,
11.7341005,Parsing error,,,,,
11.73410369,Parsing error,,,,,
11.73410381,Parsing error,,,,,
11.73410406,Parsing error,,,,,
11.73457913,Parsing error,,,,,
11.73457925,Parsing error,,,,,
11.7345805,Parsing error,,,,,
11.73458106,Parsing error,,,,,
11.73535075,Parsing error,,,,,
11.735351,Parsing error,,,,,
11.7353515,Parsing error,,,,,
11.73535213,Parsing error,,,,,
11.73535225,Parsing error,,,,,
11.7353525,Parsing error,,,,,
11.73535275,Parsing error,,,,,
11.73535325,Parsing error,,,,,
11.735354,Parsing error,,,,,
11.73535419,Parsing error,,,,,
11.73535444,Parsing error,,,,,
11.73535525,Parsing error,,,,,
11.73557919,Parsing error,,,,,
11.73657931,Parsing error,,,,,
11.73660081,Parsing error,,,,,
11.736601,Parsing error,,,,,
11.73660125,Parsing error,,,,,
11.73660225,Parsing error,,,,,
11.73660275,Parsing error,,,,,
11.73660313,Parsing error,,,,,
11.73660325,Parsing error,,,,,
11.73660412,Parsing error,,,,,
11.73660431,Parsing error,,,,,
11.73660456,Parsing error,,,,,
11.73660538,Parsing error,,,,,
11.73757925,Parsing error,,,,,
11.73785069,Parsing error,,,,,
11.73785094,Parsing error,,,,,
11.73785144,Parsing error,,,,,
11.73785206,Parsing error,,,,,
11.73785219,Parsing error,,,,,
11.73785244,Parsing error,,,,,
11.73785269,Parsing error,,,,,
11.73785319,Parsing error,,,,,
11.73785394,Parsing error,,,,,
11.73785419,Parsing error,,,,,
11.73785519,Parsing error,,,,,
11.73857931,Parsing error,,,,,
11.73910075,Parsing error,,,,,
11.73910406,Parsing error,,,,,
11.73910431,Parsing error,,,,,
11.73910531,Parsing error,,,,,
11.73957938,Parsing error,,,,,
11.73958025,Parsing error,,,,,
11.7395815,Parsing error,,,,,
11.740351,Parsing error,,,,,
11.74035419,Parsing error,,,,,
11.74035444,Parsing error,,,,,
11.74057937,Parsing error,,,,,
11.74057975,Parsing error,,,,,
11.74058131,Parsing error,,,,,
11.74157944,Parsing error,,,,,
11.74160113,Parsing error,,,,,
11.7416025,Parsing error,,,,,
11.74160263,Parsing error,,,,,
11.74160288,Parsing error,,,,,
11.74160363,Parsing error,,,,,
11.74160431,Parsing error,,,,,
11.74160456,Parsing error,,,,,
11.7425795,Parsing error,,,,,
11.74258037,Parsing error,,,,,
11.742582,Parsing error,,,,,
11.742851,Parsing error,,,,,
11.74285425,Parsing error,,,,,
11.74357963,SOF,,,0x279,,0x1F
11.74410094,Parsing error,,,,,
11.74410131,Parsing error,,,,,
11.74410238,Parsing error,,,,,
11.74410306,Parsing error,,,,,
11.74410331,Parsing error,,,,,
11.74410431,Parsing error,,,,,
11.74457956,Parsing error,,,,,
11.745351,Parsing error,,,,,
11.74535112,Parsing error,,,,,
11.74535444,Parsing error,,,,,
11.74557963,Parsing error,,,,,
11.74657975,Parsing error,,,,,
11.74660131,Parsing error,,,,,
11.74660463,Parsing error,,,,,
11.74757981,Parsing error,,,,,
11.74785125,Parsing error,,,,,
11.7478545,Parsing error,,,,,
11.74857975,Parsing error,,,,,
11.74858169,Parsing error,,,,,
11.74910119,Parsing error,,,,,
11.74910456,Parsing error,,,,,
11.74957981,Parsing error,,,,,
11.74958181,Parsing error,,,,,
11.75035125,Parsing error,,,,,
11.75035263,Parsing error,,,,,
11.75035275,Parsing error,,,,,
11.750353,Parsing error,,,,,
11.75035375,Parsing error,,,,,
11.7503545,Parsing error,,,,,
11.75057994,Parsing error,,,,,
11.75157987,Parsing error,,,,,
11.75158,Parsing error,,,,,
11.75158025,Parsing error,,,,,
11.7515815,Parsing error,,,,,
11.75158225,Parsing error,,,,,
11.7515825,Parsing error,,,,,
11.75160131,Parsing error,,,,,
11.75160456,Parsing error,,,,,
11.75257994,Parsing error,,,,,
11.75258013,Parsing error,,,,,
11.75258088,Parsing error,,,,,
11.75258144,Parsing error,,,,,
11.75258162,Parsing error,,,,,
11.75258225,Parsing error,,,,,
11.7528515,Parsing error,,,,,
11.75285175,Parsing error,,,,,
11.75285225,Parsing error,,,,,
11.75285288,Parsing error,,,,,
11.752853,Parsing error,,,,,
11.75285325,Parsing error,,,,,
11.7528535,Parsing error,,,,,
11.752854,Parsing error,,,,,
11.75285469,Parsing error,,,,,
11.75358,Parsing error,,,,,
11.75358088,Parsing error,,,,,
11.75358175,Parsing error,,,,,
11.75358212,Parsing error,,,,,
11.75410144,Parsing error,,,,,
11.75410481,Parsing error,,,,,
11.75458,Parsing error,,,,,
11.75458038,Parsing error,,,,,
11.75535156,Parsing error,,,,,
11.75535475,Parsing error,,,,,
11.75558019,Parsing error,,,,,
11.75658012,Parsing error,,,,,
11.7566015,Parsing error,,,,,
11.75660481,Parsing error,,,,,
11.75758025,Parsing error,,,,,
11.75785194,Parsing error,,,,,
11.75785519,Parsing error,,,,,
11.75858019,Parsing error,,,,,
11.75910169,Parsing error,,,,,
11.75910506,Parsing error,,,,,
11.75958025,Parsing error,,,,,
11.76035169,Parsing error,,,,,
11.76035188,Parsing error,,,,,
11.76035213,Parsing error,,,,,
11.76035313,Parsing error,,,,,
11.76035363,Parsing error,,,,,
11.760354,Parsing error,,,,,
11.76035412,Parsing error,,,,,
11.76035494,Parsing error,,,,,
11.76058031,Parsing error,,,,,
11.76158044,Parsing error,,,,,
11.76160175,Parsing error,,,,,
11.76160506,Parsing error,,,,,
11.76258038,Parsing error,,,,,
11.76285181,Parsing error,,,,,
11.76285206,Parsing error,,,,,
11.76285256,Parsing error,,,,,
11.76285319,Parsing error,,,,,
11.76285331,Parsing error,,,,,
11.76285356,Parsing error,,,,,
11.76285381,Parsing error,,,,,
11.76285431,Parsing error,,,,,
11.76285519,Parsing error,,,,,
11.76358044,Parsing error,,,,,
11.76410213,Parsing error,,,,,
11.76410531,Parsing error,,,,,
11.7645805,Parsing error,,,,,
11.76458075,Parsing error,,,,,
11.76458138,Parsing error,,,,,
11.76458213,Parsing error,,,,,
11.76458225,Parsing error,,,,,
11.76458262,Parsing error,,,,,
11.76458275,Parsing error,,,,,
11.764583,Parsing error,,,,,
11.76535194,Parsing error,,,,,
11.76535519,Parsing error,,,,,
11.76535538,Parsing error,,,,,
11.7655805,Parsing error,,,,,
11.76558063,Parsing error,,,,,
11.76558087,Parsing error,,,,,
11.76658056,Parsing error,,,,,
11.76658075,Parsing error,,,,,
11.7665815,Parsing error,,,,,
11.76658188,Parsing error,,,,,
11.766582,Parsing error,,,,,
11.76658275,Parsing error,,,,,
11.766583,Parsing error,,,,,
11.76660206,Parsing error,,,,,
11.76660525,Parsing error,,,,,
11.7666065,Parsing error,,,,,
11.76758063,Parsing error,,,,,
11.7675815,Parsing error,,,,,
11.76758213,Parsing error,,,,,
11.76758238,Parsing error,,,,,
11.767852,Parsing error,,,,,
11.76785525,Parsing error,,,,,
11.76785538,Parsing error,,,,,
11.76785562,Parsing error,,,,,
11.76858075,Parsing error,,,,,
11.76910231,Parsing error,,,,,
11.76910556,Parsing error,,,,,
11.76910575,Parsing error,,,,,
11.769106,Parsing error,,,,,
11.76910681,Parsing error,,,,,
11.76958069,Parsing error,,,,,
11.77035238,Parsing error,,,,,
11.77035569,Parsing error,,,,,
11.77035588,Parsing error,,,,,
11.77035612,Parsing error,,,,,
11.77035694,Parsing error,,,,,
11.77058075,Parsing error,,,,,
11.77158088,Parsing error,,,,,
11.77160219,Parsing error,,,,,
11.7716055,Parsing error,,,,,
11.77160575,Parsing error,,,,,
11.77160675,Parsing error,,,,,
11.77258081,Parsing error,,,,,
11.77285225,Parsing error,,,,,
11.7728555,Parsing error,,,,,
11.77285563,Parsing error,,,,,
11.77285587,Parsing error,,,,,
11.77358088,Parsing error,,,,,
11.77410238,Parsing error,,,,,
11.77410563,Parsing error,,,,,
11.77410575,Parsing error,,,,,
11.774106,Parsing error,,,,,
11.77458094,Parsing error,,,,,
11.77535263,Parsing error,,,,,
11.77535594,Parsing error,,,,,
11.77535613,Parsing error,,,,,
11.77535637,Parsing error,,,,,
11.77535719,Parsing error,,,,,
11.77558106,Parsing error,,,,,
11.776581,Parsing error,,,,,
11.7766025,Parsing error,,,,,
11.77660563,Parsing error,,,,,
11.77660575,Parsing error,,,,,
11.776606,Parsing error,,,,,
11.77758106,Parsing error,,,,,
11.77758125,Parsing error,,,,,
11.777582,Parsing error,,,,,
11.77758281,Parsing error,,,,,
11.77758325,Parsing error,,,,,
11.77785256,Parsing error,,,,,
11.77785569,Parsing error,,,,,
11.77785588,Parsing error,,,,,
11.77785613,Parsing error,,,,,
11.77785694,Parsing error,,,,,
11.77858113,Parsing error,,,,,
11.778582,Parsing error,,,,,
11.77910256,Parsing error,,,,,
11.77910331,Parsing error,,,,,
11.77910394,Parsing error,,,,,
11.77910406,Parsing error,,,,,
11.77910431,Parsing error,,,,,
11.77910506,Parsing error,,,,,
11.77910581,Parsing error,,,,,
11.779106,Parsing error,,,,,
11.77910625,Parsing error,,,,,
11.77910706,Parsing error,,,,,
11.77958113,Parsing error,,,,,
11.78035294,Parsing error,,,,,
11.78035613,Parsing error,,,,,
11.78035638,Parsing error,,,,,
11.78035737,Parsing error,,,,,
11.78058119,Parsing error,,,,,
11.78158125,Parsing error,,,,,
11.781583,Parsing error,,,,,
11.78160288,Parsing error,,,,,
11.78160306,Parsing error,,,,,
11.78160331,Parsing error,,,,,
11.78160431,Parsing error,,,,,
11.78160481,Parsing error,,,,,
11.78160519,Parsing error,,,,,
11.78160531,Parsing error,,,,,
11.78160613,Parsing error,,,,,
11.78160625,Parsing error,,,,,
11.7816065,Parsing error,,,,,
11.78258137,Parsing error,,,,,
11.78285269,Parsing error,,,,,
11.78285594,Parsing error,,,,,
11.78285638,Parsing error,,,,,
11.78285719,Parsing error,,,,,
11.78358131,Parsing error,,,,,
11.78410275,Parsing error,,,,,
11.784106,Parsing error,,,,,
11.78410625,Parsing error,,,,,
11.78458138,Parsing error,,,,,
11.78535281,Parsing error,,,,,
11.785356,Parsing error,,,,,
11.78535613,Parsing error,,,,,
11.78558144,Parsing error,,,,,
11.78658156,Parsing error,,,,,
11.78660312,Parsing error,,,,,
11.7866065,Parsing error,,,,,
11.7875815,Parsing error,,,,,
11.78785294,Parsing error,,,,,
11.78785619,Parsing error,,,,,
11.78785663,Parsing error,,,,,
11.78785744,Parsing error,,,,,
11.78858156,Parsing error,,,,,
11.78910306,Parsing error,,,,,
11.78910625,Parsing error,,,,,
11.78958169,Parsing error,,,,,
11.79035312,Parsing error,,,,,
11.79035638,Parsing error,,,,,
11.79058163,Parsing error,,,,,
11.790582,Parsing error,,,,,
11.790583,Parsing error,,,,,
11.790584,Parsing error,,,,,
11.79058425,Parsing error,,,,,
11.79158169,Parsing error,,,,,
11.79158188,Parsing error,,,,,
11.79158263,Parsing error,,,,,
11.79158388,Parsing error,,,,,
11.79160331,Parsing error,,,,,
11.79160656,Parsing error,,,,,
11.79258175,Parsing error,,,,,
11.79258263,Parsing error,,,,,
11.79258388,Parsing error,,,,,
11.79285338,Parsing error,,,,,
11.79285663,Parsing error,,,,,
11.79358175,Parsing error,,,,,
11.79410319,Parsing error,,,,,
11.79410356,Parsing error,,,,,
11.79410531,Parsing error,,,,,
11.7941065,Parsing error,,,,,
11.79458181,Parsing error,,,,,
11.79535325,Parsing error,,,,,
11.79535663,Parsing error,,,,,
11.79558188,Parsing error,,,,,
11.796582,SOF,,,0x2AE,,0x11
11.79660356,Parsing error,,,,,
11.79660675,Parsing error,,,,,
11.79758194,Parsing error,,,,,
11.79785363,Parsing error,,,,,
11.79785381,Parsing error,,,,,
11.79785406,Parsing error,,,,,
11.79785506,Parsing error,,,,,
11.79785556,Parsing error,,,,,
11.79785594,Parsing error,,,,,
11.79785606,Parsing error,,,,,
11.79785688,Parsing error,,,,,
11.798582,Parsing error,,,,,
11.79910344,Parsing error,,,,,
11.79910675,Parsing error,,,,,
11.79958206,Parsing error,,,,,
11.8003535,Parsing error,,,,,
11.80035375,Parsing error,,,,,
11.80035425,Parsing error,,,,,
11.80035488,Parsing error,,,,,
11.800355,Parsing error,,,,,
11.80035525,Parsing error,,,,,
11.8003555,Parsing error,,,,,
11.800356,Parsing error,,,,,
11.80035688,Parsing error,,,,,
11.80058219,Parsing error,,,,,
11.80158212,Parsing error,,,,,
11.80160363,Parsing error,,,,,
11.80160681,Parsing error,,,,,
11.80258219,Parsing error,,,,,
11.80258244,Parsing error,,,,,
11.80285388,Parsing error,,,,,
11.80285712,Parsing error,,,,,
11.80285731,Parsing error,,,,,
11.80358225,Parsing error,,,,,
11.80358312,Parsing error,,,,,
11.80410375,Parsing error,,,,,
11.80410706,Parsing error,,,,,
11.80410744,Parsing error,,,,,
11.80458225,Parsing error,,,,,
11.80535369,Parsing error,,,,,
11.80535694,Parsing error,,,,,
11.80535731,Parsing error,,,,,
11.80558231,Parsing error,,,,,
11.80658238,Parsing error,,,,,
11.80658325,Parsing error,,,,,
11.80660388,Parsing error,,,,,
11.80660706,Parsing error,,,,,
11.80660744,Parsing error,,,,,
11.8075825,Parsing error,,,,,
11.80785387,Parsing error,,,,,
11.80785719,Parsing error,,,,,
11.80785731,Parsing error,,,,,
11.80785756,Parsing error,,,,,
11.80858244,Parsing error,,,,,
11.80910412,Parsing error,,,,,
11.80910744,Parsing error,,,,,
11.80910869,Parsing error,,,,,
11.8095825,Parsing error,,,,,
11.81035394,Parsing error,,,,,
11.81035413,Parsing error,,,,,
11.81035437,Parsing error,,,,,
11.81035538,Parsing error,,,,,
11.81035588,Parsing error,,,,,
11.81035625,Parsing error,,,,,
11.81035638,Parsing error,,,,,
11.81035719,Parsing error,,,,,
11.81035731,Parsing error,,,,,
11.81035756,Parsing error,,,,,
11.81058263,SOF,,,0x2BC,,0x1A
11.81158269,Parsing error,,,,,
11.811604,Parsing error,,,,,
11.81160725,Parsing error,,,,,
11.81160744,Parsing error,,,,,
11.81160769,Parsing error,,,,,
11.8116085,Parsing error,,,,,
11.81258262,Parsing error,,,,,
11.81285406,Parsing error,,,,,
11.81285544,Parsing error,,,,,
11.81285556,Parsing error,,,,,
11.81285581,Parsing error,,,,,
11.81285656,Parsing error,,,,,
11.81285731,Parsing error,,,,,
11.81285756,Parsing error,,,,,
11.81285856,Parsing error,,,,,
11.81358269,Parsing error,,,,,
